adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,OtherIncome,sum_of_first_digits,total_deviation,CurrentRatio,DebtToEquityRatio,ProfitMargin,ReceivableTurnover,AQI,DEPI,TATA
0001213900-18-003644,0.0,20161231.0,9046000.0,1081000.0,-361000.0,496000.0,692,0.01545914478,11.578660436137072,0.4950778783134768,0.8155432575546443,5.553172673004644,0.11589915586373235,0.33884297520661155,0.38936727464576426
0001213900-18-003652,0.0,20161231.0,0.0,52000.0,0.0,25000.0,184,0.04670047001,0.44614079728583533,-6.2600092552261675,0.0,0.0,0.0,0.0,-0.2696793002915452
0001213900-18-003667,0.0,20161231.0,11814000.0,11749000.0,-2425000.0,462000.0,820,0.0076281875690000014,20.58123501696193,0.936269782295932,0.4500134372480516,5.669375317420009,0.026838684329928756,0.4557531604885365,0.12864712892088034
0001213900-18-003682,0.0,20161231.0,0.0,-361000.0,-874000.0,1133000.0,474,0.008475270166,7.303571428571429,-0.8709677428566537,0.0,0.0,0.07791944950414897,0.001141552511415525,-0.042703906091884236
0001213900-18-003699,0.0,20161231.0,6127000.0,2773000.0,11105000.0,69450000.0,576,0.004973232938,38.444492911668476,-10.897357396138556,0.6438196432883706,23.655133017790106,0.16160321868235195,0.4621251697837217,0.35950845122777864
0001213900-18-003715,0.0,20161231.0,49920625.0,-23117344.0,4138744.0,37703469.0,814,0.005956539788000001,6.4933344396591925,0.6458233354233525,0.02605925244672374,2.273411681043657,0.0842633649167116,0.17633447358918575,-0.0035357249387286205
0001213900-18-003721,0.0,20161231.0,282861.0,-18465.0,804.0,74922.0,328,0.01543236493,7.919266265166856,0.6223820657427422,-0.059199825269448975,12.560582759730046,0.0,0.3559213279028887,-0.04228509125837075
0001213900-18-003734,0.0,20161231.0,63855.0,84372.0,-301155.0,903341.0,356,0.015806622769999997,3.4673902672310875,0.5587226012269646,-0.7045548392012941,15.208221752407797,0.2127154216066468,0.06231306704442256,-0.0602331376053423
0001213900-18-003739,0.0,20161231.0,4820013.0,5767954.0,3025585.0,21600.0,600,0.02741610238,20.41648629360609,0.15162435436373772,-0.057246821768785525,7.89529903757521,0.014797316873376487,0.23479239454208636,-0.03839505991764758
0001213900-18-003746,0.0,20161231.0,-3593298.0,-3379787.0,-1225102.0,5176788.0,614,0.01788911091,7.859589404908272,0.4194337661888494,0.0,-0.0,0.2743041402846035,0.07261029012501502,-0.3166165032506728
0001213900-18-003749,0.0,20161231.0,-7006.0,-171855.0,-1619205.0,792945.0,362,0.015263645869999997,5.21123349246308,1.0302620134705258,-23.6164954558914,-18.799457607764765,0.0,0.11833251651957588,-0.15909660694187364
0001214659-18-000661,0.0,20161231.0,0.0,349.0,0.0,0.0,206,0.06807941356000001,0.0007568479559683643,-1.4861127774312095,0.0,0.0,0.0,0.0,0.0
0001214659-18-000837,0.0,20161231.0,0.0,44571.0,-792630.0,324723.0,410,0.03181053697,1.0566879856988478,1.0609570832686466,0.0,0.0,0.0,0.06293905685326591,-0.4166761351429224
0001214659-18-001024,0.0,20161231.0,140000.0,-1718000.0,-352000.0,3000.0,432,0.00908581996,-1.0128205128205128,1.0914285714285714,0.17397078353253653,247.4142857142857,0.00687536571094205,0.18039595735843836,0.933001755412522
0001214659-18-001101,0.0,20161231.0,187034.0,301047.0,-263573.0,-435736.0,354,0.01061858256,0.2433873888202856,-1.762230711536615,0.6562694191944738,2.959761326817584,0.4938285496093435,0.4962127976394891,0.4550590793965822
0001214659-18-001189,0.0,20161231.0,438356.0,190908.0,-1937866.0,971547.0,346,0.05743569687999999,3.2981473245563264,-20.37258565466369,0.8826122467418065,25.249454781045547,0.0,0.0,3.839880331322565
0001214659-18-001313,0.0,20161231.0,0.0,349.0,0.0,0.0,198,0.06622391477,0.0007568479559683643,-1.4859601789692944,0.0,0.0,0.0,0.0,0.0
0001214659-18-001342,0.0,20161231.0,0.0,-20673.0,-40557.0,0.0,162,0.032075349510000004,0.0,-0.0,0.0,0.0,0.0,0.0,8.558547276142768
0001214659-18-001373,0.0,20161231.0,0.0,-990.0,-7170.0,4500.0,130,0.0960927009,-0.32459016393442625,0.0,0.0,0.0,0.0,0.0,-1.814504881450488
0001214659-18-001386,0.0,20161231.0,0.0,0.0,-8526.0,0.0,156,0.09047370438,0.0,-0.0,0.0,0.0,0.0,0.0,1.0
0001214659-18-001503,0.0,20161231.0,0.0,135805.0,-22907.0,40000.0,230,0.03748724597,1.3407939814586274,-2.0794309059927323,0.0,0.0,0.0,0.0,0.16385433580589553
0001214659-18-001789,0.0,20161231.0,-326000.0,-6031000.0,-48919000.0,21951000.0,606,0.005954756346,24.077891048104487,-29.88414636749457,-9201.78265,-0.03987730061349693,0.0050407268170425965,0.1146352777455642,-0.22150430592105266
0001214659-18-001829,0.0,20161231.0,0.0,-20673.0,-40557.0,0.0,162,0.032075349510000004,0.0,-0.0,0.0,0.0,0.0,0.0,8.558547276142768
0001214659-18-001993,0.0,20161231.0,661000.0,3526000.0,-405000.0,4133000.0,376,0.01620966457,18.112586605080832,0.21716879336788694,5.858131487889272,-4.372163388804841,0.0,0.07889914483507532,-0.192920601935627
0001214659-18-001994,0.0,20161231.0,2088000.0,-6490000.0,920000.0,2065000.0,368,0.0145688782,6.1728896103896105,0.5368745463061605,4.35959896026736,-6.448754789272032,0.0,0.1080176196904582,-0.2213970345229652
0001214659-18-001996,0.0,20161231.0,726000.0,-2314000.0,-217000.0,3080000.0,368,0.010592880259999998,18.878991596638656,0.13914177354080035,8.028438769587929,-4.746556473829202,0.0,0.0742570483204489,-0.3299991584414335
0001214659-18-001997,0.0,20161231.0,1048000.0,3848000.0,-1125000.0,5776000.0,360,0.004795285122,12.721897335932427,0.2909770396910261,7.145391705069123,-4.141221374045801,0.0,0.2629990363710211,-0.2269231061267568
0001214659-18-002001,0.0,20161231.0,369000.0,1985000.0,1399000.0,785000.0,324,0.01194487149,56.52702702702703,0.04070392173507272,4.664306262447443,-12.246612466124661,0.0,0.0916614833902436,-0.2545814928077925
0001214659-18-002003,0.0,20161231.0,1011000.0,2893000.0,-1309000.0,3882000.0,368,0.008425270366,19.395142180094787,0.1649732199900059,8.40734949179046,-3.795252225519288,0.0,0.31114977207161576,-0.24451133284352064
0001214659-18-002004,0.0,20161231.0,1184000.0,-3831000.0,267000.0,738000.0,358,0.02432401862,7.1278688524590175,0.4074821471448154,5.421481194261341,-4.356418918918919,0.0,0.210562052055828,-0.2056903460837887
0001214659-18-002005,0.0,20161231.0,1331000.0,111000.0,134000.0,3756000.0,352,0.02621960889,15.860971524288109,0.20473557533549985,4.635391346621293,-4.636363636363637,0.0,0.15494547432868058,-0.20246289107906476
0001214659-18-002007,0.0,20161231.0,548000.0,8475000.0,504000.0,-37000.0,330,0.006713128521999999,91.07534246575342,0.028093580186285657,5.599188554345505,-8.545620437956204,0.0,0.12854686156491832,-0.21375724855028996
0001214659-18-002009,0.0,20161231.0,1079000.0,-2613000.0,580000.0,364000.0,332,0.009089548607,40.142857142857146,0.042935299999061566,4.6842436446010565,-7.364226135310472,0.0,0.11450997403970638,-0.23439864077188285
0001214659-18-002228,0.0,20161231.0,16881000.0,1725338.0,5643987.0,835892.0,930,0.01031073251,11.523625211037144,0.8982737821593559,-0.034070129297588826,5.9461689473372425,0.029357159666098757,0.1608437081587191,-0.030835047161964863
0001214659-18-002347,0.0,20161231.0,219000.0,5644000.0,-918000.0,148000.0,436,0.01531289839,24.0875859572928,0.1535607749963348,-0.35249912617965745,52.25570776255708,0.19146227208302305,0.507453013609851,-0.03742763110481178
0001214659-18-002397,0.0,20161231.0,0.0,2593000.0,-20921000.0,15333000.0,466,0.016062291809999997,22.34255666734736,2.6441313692576984,0.0,0.0,0.0015527749938706314,0.025635391489050027,-0.07601299659765925
0001214659-18-002492,0.0,20161231.0,16731000.0,11202000.0,12546000.0,469000.0,736,0.007595116751,14.13099703497303,0.3107344632684604,-0.12608608808548885,7.181638873946566,0.22652368126076994,0.3026869577023241,-0.042123001720144236
0001214659-18-002508,0.0,20161231.0,0.0,5000.0,-3500.0,6000.0,146,0.01912461511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001214816-18-000019,0.0,20161231.0,3118345000.0,1986883000.0,406724000.0,843498000.0,1454,0.006438803555,22.440176718630923,0.3344629095959425,-7.337804012354884,2.4728764777470102,0.014024506916243351,0.007723822048772638,-1.4303163437935316
0001216752-18-000009,0.0,20161231.0,558348000.0,2343000.0,12022000.0,8121000.0,376,0.004959811953,540.0125120307988,0.17897060502645168,0.0,0.0,0.0,1.0,-0.09647942424604283
0001219601-18-000009,0.0,20161231.0,2638000000.0,-71000000.0,930000000.0,1341000000.0,1164,0.003509754595,3.018484288354898,2.4791994593811557,0.9150169000482858,3.140257771038665,0.1474896729932852,0.3922946915571944,0.12101250159226976
0001220754-18-000026,0.0,20161231.0,204458000.0,476898000.0,42047000.0,427949000.0,1440,0.001078807617,6.517814300285892,0.8883090102409191,-0.5811469074796916,10.069295405413335,0.18251775425505776,0.2864455763575188,-0.340350219129911
0001222840-18-000008,0.0,20161231.0,87745000.0,338881000.0,265195000.0,1067622000.0,1012,0.006785052708,4.873995342720377,0.35125498158907004,0.3668408534040663,22.256367884209922,0.010332218597127518,0.18506413562256074,0.02078369390023368
0001223786-18-000004,0.0,20161231.0,-574000.0,134267000.0,49751000.0,45128000.0,546,0.01667048949,1523.6926713947992,0.020418970361830668,0.0,-0.0,0.0,0.0,-0.08630920477823217
0001224608-18-000011,0.0,20161231.0,1141300000.0,-146099999.61,1545400000.0,6134000000.0,1648,0.006305131827,96.89294860916851,1.7289185915962269,-1.4974826512745674,10.47664943485499,0.0,0.12048563761931995,-0.33107970200922016
0001227025-18-000009,0.0,20161231.0,162297000.0,129260000.0,53836000.0,97237000.0,1252,0.009103816303,7.230339017837152,0.8338090521784229,-0.03855254694152602,3.2184944884994797,0.05433032996706577,0.267099718108024,-0.036082343484165016
0001227654-18-000031,0.0,20161231.0,406800000.0,5300002.779999971,167300000.0,1239100000.0,1112,0.0006002826182,14.590664279129268,1.1868802604219328,0.3773716164938022,3.8869223205506382,0.09571097151341257,0.198936170212766,0.04049491690596052
0001228454-18-000002,0.0,20161231.0,7862948000.0,-132487999.86,14714000.0,69611000.0,1662,0.0101100583,5310.325717396387,0.7179517282020095,-99.2764257398957,0.0003901844448163717,0.0,0.20732570806100215,-0.03176345290416691
0001230245-18-000034,0.0,20161231.0,532480000.0,149191000.0,56617000.0,-41006000.0,1410,0.003961226098,56.415234351736046,0.3516217501535625,0.2632697063979652,4.918150916466346,0.05102516491779152,0.4029462591008244,0.06270033522047183
0001230276-18-000019,0.0,20161231.0,663550000.0,255987000.0,-180810000.0,146417000.0,1216,0.008046824291,33.184622571169335,0.9909584323241608,0.4648449039579017,7.351236530781403,0.3080977803757701,0.22285947094117636,0.3905948672067144
0001232384-18-000017,0.0,20161231.0,0.0,0.0,0.0,0.0,1350,0.002328381376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001232524-18-000018,0.0,20161231.0,267210000.0,-510616000.0,592391000.0,1061553000.0,1128,0.00391554325,3.864774297215196,0.592523576885531,0.4793951512870218,12.606676396841435,0.5842456376864622,0.06818590594583351,0.051370647651730134
0001232582-18-000011,0.0,20161231.0,95639000.0,1090142000.0,228192000.0,752391000.0,1472,0.0066737890430000005,46.43836241453256,1.0395439527119157,0.19636863103720556,52.160593481738616,0.001002013495056686,0.16972944477478336,0.035395024460349644
0001234006-18-000003,0.0,20161231.0,36010000.0,-52655000.0,41161000.0,218193000.0,988,0.008659243957,10.014720325507437,0.9919399193015715,0.17640824658674245,7.8084698694806995,0.05455002543392029,0.12291004439162945,0.0024822330099942076
0001235010-18-000004,0.0,20161231.0,119299000.0,696262000.0,7888000.0,0.0,812,0.005322049273,20.41519278986244,0.2453333822178952,-0.6016445495968211,3.1071425577750023,0.022294088830510872,0.4041485046234473,-0.09013230698968908
0001237831-18-000012,0.0,20161231.0,163222000.0,-37472000.0,173464000.0,5874000.0,904,0.01099621582,23.59946649186276,0.12765220685403456,0.19161688763303814,4.384114886473637,0.11465138840984213,0.2869413804583324,-0.011133195777672264
0001239819-18-000008,0.0,20161231.0,45386526.0,18740692.0,-399837.0,67127.0,940,0.003752539512,16.838048868809405,0.5592604549221565,0.6671536943307778,2.8715759827046465,0.19384940293836672,0.2773107215670698,0.2463634992486045
0001243429-18-000007,0.0,20161231.0,1825000000.0,1114000000.0,8755000000.0,7797000000.0,1548,0.003528692464,3.5853324398778943,0.6808159577289111,0.7456990709466869,62.458630136986294,0.029817478780039156,0.12459646953774298,0.26512346000980586
0001251769-18-000012,0.0,20161231.0,11896000.0,35476000.0,-12901000.0,29053000.0,568,0.0159468166,17.300263232783152,0.9189229356915772,-0.572115010288638,7.5575823806321445,0.28186497123826826,0.31678389472164353,-0.0532724505327245
0001252849-18-000029,0.0,20161231.0,67754000.0,925138000.0,193091000.0,1556155000.0,1036,0.004634994568,1.6185284894425216,0.6647117714768126,-0.21077811135984187,29.57028367328866,0.04015761461530088,0.21280583729782512,-0.04689951630058199
0001254699-18-000002,0.0,20161231.0,2800000000.0,1221000000.0,1178000000.0,1505000000.0,986,0.004535744329,7.419796419796421,0.584276883530025,-0.38332463919318377,4.107857142857143,0.4603311672891345,0.3121212121212121,-0.12061483992141793
0001255474-18-000008,0.0,20161231.0,28503000.0,-36204000.0,595010000.0,1685000000.0,868,0.006893248844,8.740501467926958,0.8218836302070287,0.0,0.0,0.0014951556665111498,0.1333969733295739,-0.05127446482719024
0001258602-18-000021,0.0,20161231.0,54922717000.0,4674186000.0,325257000.0,675401000.0,1270,0.01157519639,330.49248033884635,0.41178112892790375,-10.368299547768887,0.00345441759554612,0.002956784168185789,0.4889210219707058,-0.026002552373144527
0001260221-18-000014,0.0,20161231.0,-38664000.0,332020024.0,225791000.0,1136422000.0,464,0.008613732639,-5.049572622830604,2.109318574344481,0.6294787093160102,-21.05364163045727,0.10583183571158927,0.7610797658031608,0.5913460848876669
0001261654-18-000012,0.0,20161231.0,1624000.0,86070000.0,-6257000.0,2425000.0,540,0.01238986636,-8.61170165252345,-3.1743792325056432,-0.5796375891374426,50.42857142857143,0.0,0.1821061662670216,-0.3085105586621453
0001262039-18-000009,0.0,20161231.0,382108000.0,822860000.0,345708000.0,44861000.0,964,0.006416902554,36.00267746012755,0.5983423615802322,-0.05695007515938071,10.021240068252954,0.020576105630622062,0.27076451196593193,-0.0699946142804254
0001262463-18-000011,0.0,20161231.0,9124.0,147486.0,0.0,0.0,276,0.015921789130000003,2.089736931437375,-62.7386637969533,0.0,0.0,0.0,0.0,-105.51818453880915
0001262463-18-000013,0.0,20161231.0,9124.0,147486.0,0.0,0.0,310,0.01740426756,2.0453073974158738,-58.006820516147975,0.0,0.0,0.0,0.0,-105.51818453880915
0001262463-18-000030,0.0,20161231.0,0.0,0.0,-29561.0,29561.0,114,0.08679621322,0.0,0.0,0.0,0.0,0.0,0.0,-0.485183630640084
0001262463-18-000035,0.0,20161231.0,0.0,7456.0,-18905.0,0.0,232,0.021719975980000004,0.0034513917287453434,0.5137450482522415,0.0,0.0,0.0,0.0,-27.319429834591052
0001262463-18-000059,0.0,20161231.0,1000.0,0.0,-21800.0,21800.0,116,0.1977525212,0.0,1.8232041960461407,0.0,0.0,0.0,0.0,0.051753348464021985
0001262463-18-000078,0.0,20161231.0,-23825.0,155615.0,30572.0,48523.0,248,0.04624507222,105.6532463129344,0.484241235066541,-2.425245351239669,-3.2503672612801675,0.0,0.0,-0.1714646212841533
0001262463-18-000081,0.0,20161231.0,274633.0,-36902.0,-138188.0,126144.0,344,0.03828176162,7.538854006178241,-1.097135695061633,-1.7496989033743953,0.3446563231658249,0.0,0.02832661178531955,-0.02218015350141234
0001262823-18-000008,0.0,20161231.0,2686000000.0,906000000.0,839000000.0,2704000000.0,1202,0.002884179457,3.015454814788048,1.2451749217442785,0.6691621052577023,5.172002978406551,0.049427040691703006,0.07834045884265671,0.1573219726989369
0001262976-18-000006,0.0,20161231.0,-822000.0,-30186000.0,114659000.0,447434000.0,814,0.004796352332,0.7683144634029659,8.213111521873074,0.5391037831257579,-3891.4318734793187,0.1639625303497605,0.4136785871180824,4.401543736465649
0001264089-18-000005,0.0,20161231.0,251500000.0,621000000.0,255200000.0,0.0,1022,0.007213166929,25.41003943476832,0.4395982115936286,0.4191429767232221,12.350298210735586,0.014081478820868963,0.10304246071547978,0.02647581081696354
0001265107-18-000013,0.0,20161231.0,42633000.0,-206785000.0,190527000.0,1280700000.0,728,0.01234840638,17.770295541610338,2.7564390196037687,0.055572691895643365,17.033800107897633,0.4549185398478562,0.5898156586117921,-0.018958637169786168
0001267395-18-000024,0.0,20161231.0,1982200000.0,11302000000.0,453200000.0,728700000.0,2138,0.004486305323,12.21525227140924,0.6814263749823166,-7.51008855509472,1.8002219755826858,0.004923615841198825,0.05844033232628399,-0.6629415198988031
0001267425-18-000002,0.0,20161231.0,0.0,1346805.0,188888.0,0.0,252,0.020845914540000003,-2693.61,0.002967376660989086,-0.9159691219908302,0.0,0.0,0.21770931917151007,-0.8839169740760772
0001267426-18-000004,0.0,20161231.0,1000.0,0.0,0.0,0.0,38,0.5213902277,10.0,0.09082652134423252,0.0,0.0,0.0,0.0,-0.1
0001267602-18-000047,0.0,20161231.0,17935000.0,30493000.0,-25099000.0,28055000.0,748,0.00792696269,4.842414886778976,-0.945824477453904,-1.791802113308154,2.5096180652355735,0.07538057887748728,0.2884979008428677,-0.2032320008560284
0001270436-18-000003,0.0,20161231.0,268952000.0,30126000.0,-5432000.0,14451000.0,1312,0.002971229284,6.177719453490405,0.9584437128071196,-1.1991382814906066,0.24145572444153604,0.0071449152909707206,0.26673971268565866,-0.03172211016637249
0001271833-18-000005,0.0,20161231.0,2958000000.0,488000000.0,17530000000.0,30462000000.0,1632,0.003874760751,9.258427473050544,0.36515322523297855,-0.04534412974842702,33.25929682217715,0.1924690931168972,0.06817419786004776,-0.02165771032358337
0001272830-18-000013,0.0,20161231.0,49239000.0,4622000.0,93456000.0,205102000.0,1080,0.005583195653,12.335615276457755,0.6643274786781374,0.44154822300716107,64.54572594894292,0.2886640049707312,0.6044124619976013,0.3194774023850109
0001273441-18-000010,0.0,20161231.0,69154000.0,-136332000.0,93042000.0,130598000.0,852,0.008276795775,7.1797789196516835,0.5557953828293811,0.0,0.0,0.009490603804198859,0.24084774828511785,-0.1564695299760393
0001273511-18-000003,0.0,20161231.0,308974.0,1608.0,-312642.0,0.0,220,0.055432227410000014,28.848019477479173,0.0,0.0,0.0,0.0,0.04031196685352181,-0.4284172413396116
0001273511-18-000007,0.0,20161231.0,0.0,-3233.0,-70704.0,0.0,168,0.02818633235,-0.11252030546035216,-1.8082143910215271,-1.6549444444444446,0.0,0.0,0.07215369024322058,0.24701389813951424
0001273685-18-000018,0.0,20161231.0,262031000.0,607655000.24,53844000.0,577520000.0,1490,0.008359727170000001,90.83376827175181,1.2355736472207854,-3.0744775484419917,1.4801111318889753,0.000605811621837482,0.09412008772449766,-0.029933512042224938
0001273813-18-000004,0.0,20161231.0,2088000000.0,12855000000.0,-132000000.0,4000000.0,1924,0.00255131008,137.55016181229772,0.4849683544219388,-5.162753346080307,1.2523946360153255,0.0,0.0,-0.2757811178453401
0001273931-18-000010,0.0,20161231.0,1004100000.0,3013000000.0,275800000.0,142600000.0,1518,0.007090495721,49.63480594549959,1.0646934091496263,-0.5988623751387347,7.178567871725924,0.038842354148719734,0.2189451022604952,-0.16834619402848292
0001274494-18-000011,0.0,20161231.0,899595000.0,5507177000.0,206753000.0,601602000.0,1520,0.003598126541,29.379250015122537,0.2756484177494315,-0.24522185036423194,4.381049249940252,0.02322562003683992,0.37305507844397545,-0.032860784533185805
0001275158-18-000017,0.0,20161231.0,6137000.0,-40954000.0,24737000.0,20900000.0,912,0.01043511375,6.619556101572662,2.288903387202996,0.2743847082897285,202.1029819129868,0.0077939906739757925,0.2597611320202551,0.25605441941036744
0001275187-18-000003,0.0,20161231.0,0.0,0.0,0.0,0.0,618,0.01727517374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001275477-18-000034,0.0,20161231.0,14534000.0,-752148000.0,47046000.0,34753989000.0,634,0.01430897688,1494.385997521685,1.4167042186951282,0.0,0.0,0.0,0.0,-0.010383954252870451
0001275477-18-000043,0.0,20161231.0,3110203.0,-39101579.0,3689024.0,1127753832.0,404,0.009547792062,-2530.0290610123384,0.3398374318345128,0.6196494596913612,12.210962114048504,0.001197871028265074,0.23406937516004075,0.01876164505309302
0001276187-18-000011,0.0,20161231.0,4769000000.0,-6551000000.0,3415000000.0,32388000000.0,1782,0.002830146931,8.677067001149785,1.1709882864812784,0.027876922260405747,15.803522751100859,0.06806554392353202,0.08015672775398176,-0.003987255348202093
0001276531-18-000006,0.0,20161231.0,0.0,-222205.0,-387799.0,0.0,184,0.104401734,0.14771343766770814,-1.1774206630220605,0.0,0.0,0.0,-0.7819855732725892,0.0009638981173864897
0001277902-18-000038,0.0,20161231.0,6034311000.0,-33815999.92,25485000.0,1651793000.0,1532,0.00495866474,427.66120783895536,0.6386652106156471,-337.0393474088292,0.00017267920065770558,0.0024713289487521273,0.1801809239623999,-0.04738370092720867
0001279363-18-000011,0.0,20161231.0,-439900000.0,5792000000.0,765100000.0,1721700000.0,1104,0.008866955575,9.622731867706307,0.9282530229965492,-1.9782552675874092,-41.46146851557173,0.028597601519493643,0.028445918426717863,-1.022826446192698
0001279569-18-000342,0.0,20161231.0,87043000.0,1936502000.0,176653000.0,741122000.0,1410,0.002345597198,14.158717391413974,0.7414770389989341,0.7404589788441889,22.544546948060155,0.050599327139090884,0.1700141299468204,0.1655476712498977
0001279569-18-000371,0.0,20161231.0,0.0,0.0,0.0,0.0,632,0.01016312422,0.0,0.0,1.0,0.0,0.0,0.0,146.5
0001279569-18-000399,0.0,20161231.0,0.0,0.0,0.0,0.0,490,0.01394759845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001279569-18-000418,0.0,20161231.0,-76000.0,17201000.0,-11680000.0,612000.0,508,0.005878623419,30.98093797276853,0.4717037257380829,0.8307304128420412,-302.4605263157895,0.0,0.006829222501232076,0.12454674954674955
0001279569-18-000440,0.0,20161231.0,0.0,0.0,0.0,0.0,624,0.013552191630000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001279569-18-000460,0.0,20161231.0,-40522.0,38908783.0,-6364945.0,22015404.0,528,0.015733206609999998,1075.8978847767585,0.14679028863332869,0.0,-0.0,0.0,3.104776802250207e-05,-0.014459328710071146
0001279569-18-000575,0.0,20161231.0,1005000.0,-22809000.0,-5177000.0,10908000.0,576,0.01330186909,5.900097264302758,0.7921785008232191,-0.836465266796602,27.05771144278607,0.00045042531379402284,0.07185343501152944,-0.01806740259828192
0001279569-18-000626,0.0,20161231.0,-1847000.0,51215000.0,39646000.0,53453000.0,482,0.01449746427,290.01987179487185,0.01087601920798806,0.6611895285742,-92.09583107742284,0.109695896577523,1.0,0.02866055408384264
0001280058-18-000007,0.0,20161231.0,110824000.0,1193673000.48,153628000.0,227216000.0,1126,0.0006571607030999999,11.101104356844203,1.331761482267664,0.5857447285147082,24.046695661589553,0.2372429811932561,0.3704900548396596,0.28509928667355416
0001280600-18-000016,0.0,20161231.0,0.0,-85060000.0,-44545000.0,146009000.0,700,0.009576905484,37.84927916120576,0.0909976351809201,-4.643879251971014,0.0,0.015542011406137203,0.27807378751379513,-0.17389264514039784
0001280776-18-000013,0.0,20161231.0,0.0,36008000.0,-35774000.0,12387000.0,566,0.022969388530000003,59.51204377539176,0.14612769627230746,0.0,0.0,0.0,0.32589869482618244,-0.13047713612831774
0001281761-18-000016,0.0,20161231.0,335275000000.0,7938000000.0,1968000000.0,6542000000.0,2098,0.002389652994,655.3780630508635,1.0614303951873465,-141.91200047648002,0.0003728282752963985,0.01361195787641878,0.3049104768658039,-0.034132950080330016
0001281774-18-000008,0.0,20161231.0,14428000.0,-4797000.0,34337000.0,7583000.0,1058,0.005715833286,11.437878814652507,5.616729711187412,0.4104313681683207,90.58642916551149,0.06268727796259521,0.2732331333293729,0.2047194556243224
0001282266-18-000016,0.0,20161231.0,4946600000.0,-2621000000.0,2927000000.0,11043000000.0,2986,0.005228250442,2.6829785070863577,1.5203116091736584,0.21329755186033586,6.9455181336675675,0.15612134211819273,0.2510820555571328,0.029950364001856418
0001282637-18-000004,0.0,20161231.0,661210000.0,215386000.0,386778000.0,15749000.0,1012,0.003931945146,11.04532941384874,0.7299497083149675,0.3430102881997336,3.8581963370184957,0.005906244472318911,0.20619044192227387,0.06160319090872617
0001282977-18-000002,0.0,20161231.0,102980000.0,314737001.8,124234000.0,106936000.0,854,0.005087865923,31.97387922318461,0.1781726660551812,0.2085971933085025,7.565915711788697,0.13723249632907394,0.3297197613819875,0.025306801651992325
0001283140-18-000015,0.0,20161231.0,68055000.0,41308000.0,243548000.0,1077459000.0,974,0.006768269545,34.78343091822294,0.4106608911217355,0.7373446199391095,20.965748291822788,0.08405443013269343,0.13628555589082847,0.1277726899551104
0001283630-18-000024,0.0,20161231.0,40782000.0,37928000.0,612114000.0,3784073000.0,1626,0.007809274806999999,76.76936391037141,0.3061042123705989,0.6013340541926422,87.98759256534746,5.501013244324504e-05,0.086743039116934,0.06540531254006747
0001283699-18-000011,0.0,20161231.0,16211000000.0,738000000.0,6206000000.0,4032000000.0,1272,0.007830815296,6.316885490309239,0.9410419951268454,0.500084985835694,6.532601320091296,0.19797248633149575,0.4655371987793329,0.21177914777385706
0001284807-18-000008,0.0,20161231.0,621649000.0,-36434000.0,156830000.0,115666000.0,1632,0.009768899522,11.615555836579304,1.5150856292803323,0.16824365281188947,3.9966058016662136,0.14960941883388534,0.21811097770807003,0.030496481385958608
0001284812-18-000110,0.0,20161231.0,52541000.0,226638000.0,114958000.0,5028000.0,878,0.01258240856,39.74538080216313,0.10379593287987728,0.19808363491756695,8.567080946308597,0.04115940825566011,0.2330085435894505,-0.024340855006029543
0001285819-18-000003,0.0,20161231.0,29594000.0,-10061000.0,-51504000.0,142592000.0,744,0.01133222081,4.018684734257138,2.2742773097783493,-1.5842989792607076,3.248834223153342,0.0,0.05826959295845025,-0.1312374337184293
0001286043-18-000020,0.0,20161231.0,114270000.0,-135504000.0,309866000.0,1253778000.0,1514,0.016300427949999998,30.046166926919398,0.5504621838625907,0.08632732278206688,12.922026778682067,0.005823945695323962,0.11644920704285748,-0.0067813578109780824
0001286131-18-000005,0.0,20161231.0,721677000.0,25140000.0,0.0,0.0,1028,0.008254299628,157.82579880381485,1.0776956774041926,0.8588566325076474,2.401719882994747,0.052085845004418034,0.04592294441070875,0.19021641420578805
0001286225-18-000008,0.0,20161231.0,206777000.0,188774000.0,142214000.0,56990000.0,1214,0.00292155078,7.4080725483919325,0.667087573219844,0.5685782912533311,10.82516430744232,0.2749223151274256,0.27485331158567833,0.35170956629938765
0001287151-18-000047,0.0,20161231.0,70610000.0,788000.0,36509000.0,565553000.0,1446,0.01062219512,11.774136996974695,3.3825030552484723,-0.853325463426318,8.277935136666192,0.09787302922435016,0.3743235099821325,-0.15472299663401853
0001288469-18-000006,0.0,20161231.0,58662000.0,318518000.0,125608000.0,10249000.0,1134,0.009622796607,36.67860031036216,0.16296540014865965,0.6453552967195756,19.60857113634039,0.2045777398808336,0.3212445900319337,0.2685771720073196
0001288847-18-000030,0.0,20161231.0,17789000.0,150976000.0,6838000.0,36880000.0,1080,0.007989195144,26.749763204185648,1.3287499494345376,0.16073031842276805,18.282534150317613,0.02961487533773577,0.3405144694533762,0.06413944782141012
