adsh,AccountsReceivable,Cash,CashFlowfromOps,OtherIncome,sum_of_first_digits,total_deviation,CurrentRatio,DebtToEquityRatio,ProfitMargin,ReceivableTurnover,AQI,DEPI,TATA,fraud
0000023082-10-000054,-0.0496286856461653,0.0524203897178005,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,0.0524203897178005,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,0.0524203897178005,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,0.0524203897178005,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,0.0524203897178005,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.05046394938049839,0.015348601025716464,-0.30978208978627064,-0.06681129661701928,-0.551190151260474,-0.010126764848285319,-0.013284640932384816,-0.013332387527874428,0.026946046097664274,-0.05448933711530666,0.09417371629496495,0.9812980976656921,-0.20165795584362153,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.032133053877553955,0.07443741544102601,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.013284605188955216,-0.013332383517964168,0.02730780956638683,-0.037135834637623676,0.6309616155694227,0.8346262150489082,-0.021853631202363416,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.029627262674554695,0.02886624104880564,-0.21537398232425092,-0.0663704173500946,-0.551190151260474,-0.010126764848285319,-0.013284598860372797,-0.01333238358722711,0.02699226285765919,-0.03646118472349327,0.6334174265248672,0.838293330166305,-0.02983103245511149,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,2.550746646322344,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
0000023082-10-000054,-0.0496286856461653,-0.05142582811843977,-0.19147319562500542,-0.06670955524772897,-0.551190151260474,-0.010126764848285319,-0.01328463456703542,-0.01333238692193407,0.027268717634155306,-0.03738491665790342,-0.2253442359924914,-0.3059054582793783,-0.022113978226579498,1.0
