adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation
0001047469-14-002521,1.0,20120630.0,0.0,0.0,0.0,0.0,0.0,35544000.0,0.0,33000.0,0.0,0.0,0.0,36257000.0,371000.0,986,0.007029894966
0001047469-14-002521,1.0,20120930.0,0.0,0.0,0.0,0.0,0.0,38968000.0,0.0,121000.0,0.0,0.0,0.0,40138000.0,702000.0,986,0.007029894966
0001047469-14-002521,1.0,20121130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,986,0.007029894966
0001047469-14-002521,1.0,20121231.0,44770000.0,55894000.0,16688000.0,23358000.0,18883000.0,238083012.29,148018000.0,384790008.5,42681000.0,128653000.0,52352000.0,503487000.0,603307000.0002,986,0.007029894966
0001047469-14-002521,1.0,20130331.0,0.0,0.0,0.0,0.0,0.0,44344000.0,0.0,231000.0,0.0,0.0,0.0,44860000.0,1356000.0,986,0.007029894966
0001047469-14-002521,1.0,20130630.0,0.0,0.0,0.0,0.0,0.0,45680000.0,0.0,415000.0,0.0,0.0,0.0,46407000.0,965000.0,986,0.007029894966
0001047469-14-002521,1.0,20130930.0,0.0,0.0,0.0,0.0,0.0,46549000.0,0.0,22000.0,0.0,0.0,0.0,47620000.0,1577000.0,986,0.007029894966
0001047469-14-002521,1.0,20131231.0,48724000.0,77602000.0,62413000.0,16064000.0,23325000.0,348617013.26,219117000.0,356919007.55,4861000.0,72264000.0,62215000.0,607266000.0,561951000.0002,986,0.007029894966
0001047469-15-002289,1.0,20111231.0,0.0,43407000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96589000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20121130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20121231.0,6069000.0,55143000.0,16688000.0,2195000.0,10666000.0,196710012.29,95685000.0,12723008.5,42681000.0,9791000.0,36137000.0,290827000.0,207744000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20130331.0,0.0,0.0,0.0,0.0,0.0,44344000.0,0.0,231000.0,0.0,0.0,0.0,44860000.0,1356000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20130630.0,0.0,0.0,0.0,0.0,0.0,45680000.0,0.0,415000.0,0.0,0.0,0.0,46407000.0,965000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20130930.0,0.0,0.0,0.0,0.0,0.0,46549000.0,0.0,22000.0,0.0,0.0,0.0,47620000.0,1577000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20131231.0,53324000.0,33291000.0,21413000.0,16064000.0,23325000.0,302773013.26,146337000.0,360019007.55,4861000.0,72264000.0,62215000.0,607266000.0,555582000.0002,982,0.0047206003879999995
0001047469-15-002289,1.0,20140331.0,0.0,0.0,0.0,0.0,0.0,50186000.0,0.0,445000.0,0.0,0.0,0.0,50394000.0,178000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20140630.0,0.0,0.0,0.0,0.0,0.0,52469000.0,0.0,548000.0,0.0,0.0,0.0,52674000.0,145000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20140930.0,0.0,0.0,0.0,0.0,0.0,53049000.0,0.0,635000.0,0.0,0.0,0.0,54481000.0,1570000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20141130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32300000.0,982,0.0047206003879999995
0001047469-15-002289,1.0,20141231.0,83208000.0,106604000.0,64246000.0,20097000.0,24488000.0,395340013.66,195342000.0,400657000.0,2277000.0,77855000.0,70075000.0,682651000.0,603771000.0002,982,0.0047206003879999995
0001047469-15-002532,1.0,20111231.0,0.0,1661000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45818000.0,768,0.005773845344
0001047469-15-002532,1.0,20120731.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,228000.0,0.0,0.0,0.0,0.0,0.0,768,0.005773845344
0001047469-15-002532,1.0,20121231.0,169000.0,6883000.0,-18054000.0,268000.0,1260000.0,19695005.08,0.0,733000.0,0.0,22000.0,3840000.0,4516000.0,19356008.14,768,0.005773845344
0001047469-15-002532,1.0,20130331.0,0.0,0.0,0.0,0.0,0.0,957000.0,0.0,0.0,0.0,0.0,2646000.0,4055000.0,-2735000.0,768,0.005773845344
0001047469-15-002532,1.0,20130630.0,0.0,0.0,0.0,0.0,0.0,1132000.0,0.0,0.0,0.0,0.0,4157000.0,5291000.0,-3756000.0,768,0.005773845344
0001047469-15-002532,1.0,20130930.0,0.0,0.0,0.0,0.0,0.0,913000.0,0.0,0.0,0.0,0.0,4602000.0,6882000.0,-1677000.0,768,0.005773845344
0001047469-15-002532,1.0,20131231.0,42565000.0,23956000.0,-16246000.0,4715000.0,5484000.0,79032007.73,0.0,485838000.0,0.0,34336000.0,27955000.0,47388000.0,345258023.141,768,0.005773845344
0001047469-15-002532,1.0,20140331.0,0.0,0.0,0.0,0.0,0.0,670000.0,0.0,0.0,0.0,0.0,7787000.0,10054000.0,-1365000.0,768,0.005773845344
0001047469-15-002532,1.0,20140630.0,0.0,0.0,0.0,0.0,0.0,1055000.0,0.0,0.0,0.0,0.0,9377000.0,13290000.0,-1885000.0,768,0.005773845344
0001047469-15-002532,1.0,20140930.0,0.0,0.0,0.0,0.0,0.0,1207000.0,0.0,0.0,0.0,0.0,10993000.0,17204000.0,645000.0,768,0.005773845344
0001047469-15-002532,1.0,20141231.0,38915000.0,18227000.0,-21474000.0,12800000.0,6974000.0,135468014.93,0.0,509089100.0,0.0,29632000.0,58071000.0,79186000.0,267180014.591,768,0.005773845344
0001047469-15-002532,1.0,20150228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,768,0.005773845344
0001047469-18-000085,0.0,20161231.0,474363000.0,-5671754000.0,1184486000.0,22080373000.0,8101228000.0,8765433000.0,75542995000.0,44356449000.0,10009968000.0,59106300000.0,14941797000.0,21294977000.0,67994134000.02,1254,0.0045455145689999995
0001047469-18-000226,0.0,20161231.0,0.0,1954074.0,-562233.0,520668.0,0.0,12613823.0,0.0,319475217.0,312125000.0,12106720.0,0.0,0.0,919850089.0003,288,0.024541631569999996
0001047469-18-000353,0.0,20161231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,728,0.0065410245010000005
0001047469-18-000394,0.0,20161231.0,32000000.0,506000000.37,404000000.0,-6000000.0,160000000.0,2397000000.0,42000000.0,60000000.0,59000000.0,0.0,497000000.0,3004000000.0,9391000000.0,482,0.008420461550000001
0001047469-18-000399,0.0,20161231.0,81617000.0,36822000.0,5131000.0,62242000.0,1263452000.0,584587117.6400001,444746000.0,3580883001.84,324886000.0,430376000.0,1096019000.0,925374000.0,272659000.01,1086,0.009772151541
0001047469-18-000522,0.0,20161231.0,150024000.0,125089000.0,128910000.0,148533000.0,114149000.0,994392000.0,752736000.0,2518442000.0,13299000.0,690505000.0,529122000.0,697626000.0,2954290000.0002,864,0.012662088470000001
0001047469-18-000594,0.0,20161231.0,0.0,1954074.0,-562233.0,520668.0,0.0,12613823.0,0.0,319475217.0,312125000.0,12106720.0,0.0,0.0,919850089.0003,288,0.024541631569999996
0001047469-18-000680,0.0,20161231.0,8952829000.0,-179996000.0,-26221000.0,80778000.0,14840000.0,1222381000.0,148601000.0,5416519000.0,7218187000.0,3702778000.0,245407000.0,175027000.0,7406933000.01,2272,0.00229443112
0001047469-18-000695,0.0,20161231.0,60023800000.0,-1703200000.0,6281700000.0,3541800000.0,822500000.0,63841900000.0,4970800000.0,557767500000.0,738500000.0,471737800000.0,19855800000.0,30765600000.0,411877400001.62,2096,0.0026861989750000003
0001047469-18-000752,0.0,20161231.0,9054000.0,-62711000.0,271630000.0,2726653000.0,123540000.0,277094000.0,337647000.0,4077258000.0,53826000.0,4823000.0,2028785000.0,282548000.0,3142869000.0,844,0.009611289362
0001047469-18-000783,0.0,20161231.0,5103000.0,28162000.0,-53069000.0,6562000.0,7895000.0,115574294.47,0.0,428799000.0,47104000.0,142456000.0,45476000.0,38338000.0,-50045999.99800002,1048,0.006024798816
0001047469-18-000812,0.0,20161231.0,12263000000.0,-1131000000.0,5579000000.0,12423000000.0,1158000000.0,162871000087.36,5080000000.0,158496000000.0,1584000000.0,100944000000.0,5434000000.0,34818000000.0,222209000002.62,1436,0.003873538796
0001047469-18-000856,0.0,20161231.0,3882000000.0,31662000000.0,3203000000.0,8127000000.0,7464000000.0,28840000000.0,30394000000.0,128690000000.0,9664000000.0,59929000000.0,37420000000.0,26186000000.0,139909000001.0,1026,0.008865573952
0001047469-18-000899,0.0,20161231.0,0.0,9112000.0,-47730000.0,24336000.0,859000.0,481308028.53,56000.0,924425009.78,45000.0,37028000.0,24775000.0,0.0,702797000.002,622,0.014044122619999998
0001047469-18-000900,0.0,20161231.0,2553418000.0,1196707000.0,705919000.0,6374554000.0,1333286000.0,44491967000.0,737354000.0,27416464000.0,1406723000.0,6972142000.0,5706905000.0,27126125000.0,20848682000.86,1146,0.002708518561
0001047469-18-000901,0.0,20161231.0,28292000.0,-1089000.0,8788000.0,44266000.0,46865000.0,161948000.0,63521000.0,261868000.0,-3798000.0,179568000.0,99372000.0,388656000.0,119163000.0002,514,0.009927126008
0001047469-18-000911,0.0,20161231.0,236200000.0,1259500000.0,649500000.0,218800000.0,237600000.0,1723400000.0,215400000.0,6569600000.0,138100000.0,1007900000.0,1531900000.0,5132700000.0,13275300000.01,928,0.01100619939
0001047469-18-000931,0.0,20161231.0,1167300000.0,168300000.0,585300000.0,1536000000.0,2043800000.0,5468500041.29,1731400000.0,11784700014.17,306000000.0,3617800000.0,5122500000.0,7637300000.0,11974100002.6,1258,0.004145262613
0001047469-18-000976,0.0,20161231.0,9159000.0,2081000.0,-25337000.0,42177000.0,50000.0,57755010.07,2616000.0,92897000.0,25900000.0,72339000.0,4419000.0,0.0,-214691999.999,418,0.03134451807
0001047469-18-000985,0.0,20161231.0,4669065000.0,38934000.0,-129309000.0,5255186000.0,35398000.0,906086000.0,325064000.0,6336225000.0,6296104000.0,11189917000.0,1832228000.0,436633000.0,8495504000.02,1422,0.004064303128
0001047469-18-000988,0.0,20161231.0,38515000.0,367677000.0,107967000.0,210710000.0,850064000.0,842730000.0,0.0,2420289000.0,125487000.0,1484811000.0,1712606000.0,575930000.0,865695001.5110003,874,0.022814883199999997
0001047469-18-001015,0.0,20161231.0,884521000.0,-45477000.0,281713000.0,810453000.0,3199979000.0,350301000.0,1962729000.0,6029411000.0,451858000.0,4960637000.0,4205239000.0,3854752000.0,5249227000.4002,1070,0.008117936289
0001047469-18-001016,0.0,20161231.0,0.0,72272000.0,60984000.0,7467000.0,14054000.0,142376000.0,132684000.0,2065291000.0,385000.0,1477286000.0,23834000.0,180280000.0,-151350999.98000002,720,0.0043096831650000006
0001047469-18-001045,0.0,20161231.0,98000000.0,98000000.0,417000000.0,57000000.0,1184000000.0,240800000.0,130000000.0,3501000000.0,292000000.0,6287000000.0,5484000000.0,537000000.0,8156000000.0,756,0.01385305341
0001047469-18-001109,0.0,20161231.0,14745000.0,129213000.0,5210000.0,32638000.0,15546000.0,578136000.0,144210000.0,611983000.0,5001000.0,126281000.0,126083000.0,490411000.0,595694000.002,814,0.004706719644
0001047469-18-001112,0.0,20161231.0,316000000.0,73200000.0,235100000.0,604500000.0,69000000.0,1788400000.0,1267300000.0,4905700000.0,150300000.0,1643100000.0,183900000.0,4278300000.0,7543000000.0,1090,0.002380078108
0001047469-18-001114,0.0,20161231.0,909000000.0,4940000000.0,2222000000.0,1154000000.0,1497000000.0,9266000000.0,23955000000.0,27767000000.0,6998000000.0,33232000000.0,1833000000.0,19191000000.0,50131000000.26,1034,0.006189978065
0001047469-18-001117,0.0,20161231.0,40621000000.0,8015000000.0,17084000000.0,20889000000.0,22140000000.0,90132000000.0,72649000000.0,269131000000.0,14600000000.0,351696000000.0,70018000000.0,295670000000.0,576468000000.2,1548,0.004714773173
0001047469-18-001146,0.0,20161231.0,36388000.0,171612000.0,137030000.0,110057000.0,101152000.0,1089226054.69,124045000.0,1468056022.99,73700000.0,329592000.0,628848000.0,1280448000.0,1465475061.201,940,0.004156742423
0001047469-18-001158,0.0,20161231.0,3098000000.0,1832000000.0,4026000000.0,13914000000.0,3438000000.0,158245000000.0,9810000000.0,94664000000.0,1420000000.0,96713000000.0,17308000000.0,162560000000.0,118632000311.74,1510,0.004590456873
0001047469-18-001160,0.0,20161231.0,-16931000.0,429309000.0,-98968000.0,243514000.0,49563000.0,655735000.0,6839000.0,1330589000.0,483076000.0,76402000.0,170737000.0,103588000.0,1419552000.0,698,0.004285349212
0001047469-18-001163,0.0,20161231.0,26819000.0,-165823000.0,335320000.0,6050020000.0,245914000.0,1067698000.0,771024000.0,9996526000.0,2404813000.0,530977000.0,7816162000.0,466779000.0,11994189000.0,1100,0.007770946292
0001047469-18-001166,0.0,20161231.0,39103000000.0,26402000000.0,3899000000.0,88870000000.0,34000000.0,1287000000.0,153000000.0,137829000000.0,180000000.0,60270000000.0,24088000000.0,3483000000.0,72167000000.0,1078,0.010129980799999999
0001047469-18-001171,0.0,20161231.0,317183000.0,-58925000.0,103136000.0,256257000.0,48006000.0,526497000.0,79147000.0,4121209000.0,116721000.0,3018369000.0,5846925000.0,305922000.0,602999000.0001001,738,0.01185763058
0001047469-18-001199,0.0,20161231.0,3655000.0,630175000.0,-150534000.0,406638000.0,15737000.0,351233000.0,1268536000.0,3751123000.0,372640000.0,1141186000.0,109229000.0,9916000.0,1738548000.01,764,0.008330221489
0001047469-18-001207,0.0,20161231.0,36088000.0,492054000.0,10091000.0,153989000.0,29160000.0,438216000.0,92992000.0,1027524000.0,238709000.0,196640000.0,169163000.0,412153000.0,998296000.002,844,0.004302512036
0001047469-18-001209,0.0,20161231.0,365000.0,-36561000.0,-27857000.0,11494000.0,1323000.0,109683000.0,0.0,329186030.67999995,71358000.0,15224000.0,18661000.0,0.0,495245000.0002,628,0.0015200881750000001
0001047469-18-001210,0.0,20161231.0,62788000.0,63334000.0,66812000.0,121360000.0,11596000.0,294768000.0,113526000.0,532403000.0,33876000.0,215623000.0,131871000.0,489309000.0,1033416000.001,940,0.01212676327
0001047469-18-001211,0.0,20161231.0,811800000.0,380200000.22999984,923100000.0,1102800000.0,6993000000.0,5237000024.42,1087000000.0,31195100000.0,789900000.0,25665800000.0,25571100000.0,15198400000.0,41031600000.01,1096,0.004531853621
0001047469-18-001326,0.0,20161231.0,0.0,42644000.0,-29504000.0,20372000.0,13000.0,177508000.0,42740000.0,63789004.09,51399000.0,55512000.0,7613000.0,0.0,-178565000.0,804,0.0198239465
0001047469-18-001363,0.0,20161231.0,3198000.0,86313000.0,-113036000.0,46952000.0,23061000.0,450490000.0,300475000.0,1742785000.0,257274000.0,407680000.0,84999000.0,19195000.0,715992000.0109999,684,0.005776271921
0001047469-18-001368,0.0,20161231.0,21238000.0,68614000.0,261967000.0,64514000.0,777007000.0,143022000.0,0.0,7215437000.0,0.0,13088787000.0,2938529000.0,623146000.0,4142895000.020001,582,0.008116015812000001
0001047469-18-001434,0.0,20161231.0,1271893000.0,702494000.0,3502932000.0,7288095000.0,9670260000.0,9263591000.0,6176602000.0,78513882000.0,3718044000.0,69706016000.0,53001448000.0,10501142000.0,73510635000.0,1088,0.008096048274
0001047469-18-001446,0.0,20161231.0,3738252000.0,-21701000.0,12121000.0,8313000.0,21370000.0,180933000.0,20993000.0,1833481000.0,130128000.0,2141591000.0,61368000.0,106872000.0,1587403006.0,1532,0.004268864373
0001047469-18-001464,0.0,20161231.0,22063900000.0,6761100000.0,3896400000.0,8811600000.0,383400000.0,82231600000.0,8974500000.0,93939300000.0,5729400000.0,132709000000.0,12358700000.0,20600000000.0,83825400000.0,1300,0.003051232658
0001047469-18-001485,0.0,20161231.0,116478000.0,172032000.0,-9569000.0,152688000.0,18258000.0,632927000.0,30018000.0,731460000.0,224701000.0,615607000.0,64657000.0,433493000.0,1287963001.0,1288,0.004438215864
0001047469-18-001500,0.0,20161231.0,2205039000.0,44839000.0,5350000.0,9268000.0,10004000.0,81602000.0,0.0,781456000.0,286278000.0,1023716000.0,75297000.0,4243000.0,1651052000.02,974,0.011675891
0001047469-18-001539,0.0,20161231.0,0.0,63074000.0,-23301000.0,25411000.0,342000.0,66976000.0,0.0,338913000.0,37862000.0,34689000.0,33806000.0,0.0,116962000.0001,410,0.028256884060000004
0001047469-18-001540,0.0,20161231.0,118697000.0,56505000.0,48556000.0,161587000.0,46273000.0,283683000.0,318413000.0,636121000.0,11500000.0,204606000.0,194766000.0,438830000.0,1044644000.0,1068,0.01195365308
0001047469-18-001548,0.0,20161231.0,84138000.0,-65819000.0,115205000.0,85273000.0,270962000.0,389567000.0,121041000.0,581927000.0,7984000.0,420562000.0,846930000.0,484522000.0,653914000.0002,888,0.002178676992
0001047469-18-001557,0.0,20161231.0,-7000.0,60060000.0,-17608000.0,2680000.0,0.0,70590000.0,1239000.0,138779000.0,20303000.0,25000000.0,9296000.0,0.0,190649000.0002,334,0.014086056999999999
0001047469-18-001564,0.0,20161231.0,0.0,5915000.0,-20778000.0,9709000.0,2678000.0,64334000.0,123000.0,756709000.0,86741000.0,4951000.0,14780000.0,0.0,65541000.00100005,524,0.0203243983
0001047469-18-001632,0.0,20161231.0,22765000.0,10837001.659999996,31405000.0,27617000.0,249475000.0,140710300.0,63201000.0,974316000.0,295561000.0,907877000.0,2255920000.0,135320000.0,1748001003.6599998,1016,0.0043363213789999995
0001047469-18-001637,0.0,20161231.0,0.0,331493000.0,-21843000.0,12463000.0,4821000.0,75846000.0,621000.0,333216000.0,127359000.0,17843000.0,24505000.0,3066000.0,561475000.002,610,0.02118944338
0001047469-18-001643,0.0,20161231.0,140200000.0,-326400000.0,191200000.0,3027100000.0,2536400000.0,4300400000.0,3708800000.0,3670400000.0,2643100000.0,4655300000.0,3771200000.0,1617700000.0,9636000000.02,928,0.014756521569999998
0001047469-18-001668,0.0,20161231.0,2569000000.0,32236000000.0,4914000000.0,19372000000.0,6110000000.0,17808989542.0,9442000000.0,71177000000.0,-306000000.0,25091000000.0,13449000000.0,26106000000.0,39607000000.0,1320,0.0037438237079999996
0001047469-18-001688,0.0,20161231.0,0.0,-29792000.0,-32858000.0,13724000.0,1894000.0,78455006.11,0.0,288190000.0,12497000.0,24299000.0,13306000.0,376000.0,110870000.00199996,572,0.004967977217
0001047469-18-001694,0.0,20161231.0,29978000.0,306245000.0,27445000.0,59474000.0,48923000.0,161476000.0,849996000.0,864084000.0,575000.0,535486000.0,145316000.0,220159000.0,1231476000.0001,1016,0.008315285724
0001047469-18-001719,0.0,20161231.0,91669000.0,-71645000.0,93127000.0,559106000.0,387651000.0,5510031000.0,1732247000.0,4566032000.0,148952000.0,1536908000.0,2035318000.0,5342427000.0,4782746000.002,1360,0.01119402253
0001047469-18-001730,0.0,20161231.0,9317000.0,-21598000.0,-70641000.0,92494000.0,9900000.0,126794000.0,56498000.0,410945000.0,58419000.0,108923000.0,38492000.0,19981000.0,48580000.00199997,820,0.011736375759999999
0001047469-18-001768,0.0,20161231.0,13312000.0,51466000.0,-48324000.0,25398000.0,2984000.0,206355000.0,270000.0,352613000.0,70091000.0,34533000.0,17359000.0,8789000.0,162154000.0,742,0.01021618443
0001047469-18-001777,0.0,20161231.0,-1442000.0,23042000.0,-15813000.0,14871000.0,2268000.0,61169000.0,0.0,534267000.0,17423000.0,33438000.0,11749000.0,10091000.0,8462000.01999998,400,0.005230017755
0001047469-18-001779,0.0,20161231.0,514900000.0,788300000.0,130800000.0,554100000.0,464300000.0,1867200000.0,811900000.0,4681800000.0,322400000.0,1139000000.0,1306300000.0,4703300000.0,5513900000.18,1340,0.002537867664
0001047469-18-001782,0.0,20161231.0,267810000.0,12785000.0,68658000.0,233539000.0,886157000.0,1866000.0,1803996000.0,1924071000.0,52369000.0,3779844000.0,442182000.0,2352884000.0,117061000.00020003,1374,0.006295144499
0001047469-18-001893,0.0,20161231.0,1429278000.0,956083000.0,192256000.0,1944922000.0,2294951000.0,6432473131.719999,10785823000.0,18184299012.03,1018378000.0,23476734000.0,4489214000.0,11577625000.0,13953589000.005,1810,0.006471258181
0001047469-18-002083,0.0,20161231.0,138103000.0,415522000.0,1858140000.0,1033401000.0,1272913000.0,2639701000.0,696809000.0,16965770000.0,379027000.0,2963179000.0,7449834000.0,5308356000.0,16146521000.0,816,0.004917030037
0001047469-18-002146,0.0,20161231.0,1981891000.0,-103567000.0,930000.0,7957000.0,3263000.0,61202000.0,0.0,456380213.0,96159000.0,389120000.0,8187000.0,287000.0,795501001.59,802,0.011211306380000001
0001047469-18-002273,0.0,20161231.0,36612000.0,-3476000.0,-6238000.0,26154000.0,8279000.0,227201000.0,0.0,430762000.0,27000.0,84169000.0,35113000.0,138464000.0,127056000.001,2110,0.005337027041
0001047469-18-002299,0.0,20161231.0,89078000.0,12869000.0,39540000.0,126251000.0,41166000.0,742064000.0,1492593000.0,1184702000.0,220170000.0,968028000.0,53983000.0,395962000.0,1666063000.01,1034,0.006035884708999999
0001047469-18-002324,0.0,20161231.0,316960000.0,-177323000.0,600541000.0,894845000.0,4906871000.0,4430016000.0,0.0,16828183000.0,1057061000.0,18989547000.0,27316842000.0,3369729000.0,29341716000.0,880,0.004719915049
0001047469-18-002396,0.0,20161231.0,169000.0,12906000.0,-25850000.0,8447000.0,2581000.0,78978000.0,0.0,117411000.0,308000.0,15126000.0,18463000.0,1066000.0,5615000.0,388,0.02442236219
0001047862-18-000037,0.0,20161231.0,2665000000.0,-4075000000.0,6497000000.0,29755000000.0,18864000000.0,46793000000.0,966000000.0,156641000000.0,4003000000.0,164035000000.0,237437000000.0,44527000000.0,228439000002.68,2216,0.001187005835
0001048695-18-000005,0.0,20161231.0,45327000.0,631136000.0,189312000.0,34137000.0,14887000.0,830020000.0,4000000.0,45390000.0,0.0,0.0,55811000.0,1076213000.0,375315000.0,408,0.009540758037
0001049521-18-000007,0.0,20161231.0,-1189000.0,-3257000.0,27972000.0,-1648000.0,15176000.0,190340000.0,14378000.0,11062000.0,2844000.0,0.0,69937000.0,431822000.0,22738000.0,510,0.01704673067
0001049782-18-000002,0.0,20161231.0,29622627000.0,-261792999.91,77930000.0,84816000.0,73070000.0,1527297010.18,225235000.0,12124467000.0,6536654000.0,10759438000.0,234744000.0,4311000.0,15896932029.02,2132,0.005782965045
0001050797-18-000004,0.0,20161231.0,647758000.0,729605000.69,275167000.0,485073000.0,488005000.0,1590765170.61,407239000.0,5254401000.0,84148000.0,936689000.0,1964032000.0,2377045000.0,7238694000.0,1028,0.003372317639
0001050915-18-000003,0.0,20161231.0,1801811000.0,-104717000.0,389152000.0,2283502000.0,1033065000.0,22193424000.0,4640358000.0,9143632000.0,2753165000.0,5953497000.0,6375101000.0,9769797000.0,16542328000.0,1278,0.005950685989999999
0001051470-18-000082,0.0,20161231.0,1761551000.0,2292817000.0,1777717000.0,336316000.0,3259869000.0,8344052000.0,17418131000.0,39781806000.0,11280376000.0,30794130000.0,38704670000.0,18701866000.0,64219938003.62,1292,0.011093364920000001
