adsh,fraud,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0001628280-18-002666,0.0,9228000.0,833087000.0,-433592000.0,203948000.0,7949000.0,561452000.0,28724000.0,3473313073.05,1105838000.0,655947000.0,334004000.0,34224000.0,2096137000.0002,680,0.009414097049,4315628073.05,21.1604334097417,859895000.0,0.4102284344963702,-527228000.0,-15.405212716222534,3.7087126137841353,98.41690042075736,0.2696353436185133,4678356073.05,0.006139763530498832,0.023245884668360858,-0.020014722808166907
0001628280-18-002667,0.0,812901000000.0,12117000000.0,2705000000.0,2923000000.0,3212000000.0,71944000000.0,15900000000.0,1003726000000.0,39458000000.0,814022000000.0,4563000000.0,18144000000.0,552384000002.0,1580,0.002113808314,1828744000000.0,625.6394115634622,816945000000.0,1.4789439954760495,-53800000000.0,-2.9651675485008817,0.02232006111445305,16353.00181878307,44.80274470899471,1849207000000.0,0.008598280235798339,0.41311897106109324,-0.030556341177596667
0001628280-18-002676,0.0,140576000.0,323642000.0,-33649000.0,226593000.0,65635000.0,321869025.97,28364000.0,964703002.5,50913000.0,318971000.0,110573000.0,156125000.0,586154000.0002,916,0.0071680934970000006,1428921002.5,6.306112732961742,545564000.0,0.930751986678951,-165744025.97000003,-1.061611055052042,1.1106092078306395,328.64845476381106,0.9004067253803042,1567858002.5,0.018090924021673338,0.3724859257241442,-0.08425190658807766
0001628280-18-002702,0.0,521247000.0,65462000.0,93888000.0,390776000.0,327270000.0,4602288030.240001,841036000.0,1475563000.0,275199000.0,1061110000.0,670263000.0,6037344000.0,2712214000.0002003,1104,0.006606937428,2062272000.0,5.27737629741847,1451886000.0,0.5353139538398861,1435055969.7599993,0.23769657149899018,11.582501194251478,31.513055244160345,0.08633713765523382,3573571000.0,0.2353488989025263,0.3280793718102559,0.3753018954317682
0001628280-18-002753,0.0,45916000.0,85966000.0,-46421000.0,28717000.0,23304000.0,326710000.0,2638000.0,388960000.0,59561000.0,96632000.0,120435000.0,457257000.0,149996000.0,694,0.007596664467,520842000.0,18.13706167078734,125349000.0,0.8356822848609297,130547000.0,0.28550027664967403,9.958554752156111,36.651904727538344,0.10041617733572149,643915000.0,0.004096814020484119,0.16212718886314778,0.2748313053741565
0001628280-18-002827,0.0,60207023.0,28395155.0,-17108798.0,50347217.0,64065637.0,51307153.26,126094677.0,315248338.0,115485277.0,176409621.0,331963169.0,691985248.0,496258314.003,728,0.01115214594,403850516.0,8.021307632554944,226756838.0,0.45693307618545853,640678094.74,0.9258551343279503,11.49343072485082,31.75727150038898,0.08700622328873693,861908362.0,0.14629708047779677,0.16177014406371237,0.7631749751373221
0001628280-18-002860,0.0,2148800000.0,221200000.0,25200000.0,4018200000.0,327000000.0,2782500000.0,4986700000.0,10518600000.0,515600000.0,11126300000.0,587600000.0,3087300000.0,13289300000.385,472,0.03014496861,12888600000.0,3.207555621920263,15144500000.0,1.1396010323765176,304800000.0,0.09872704304732291,1.4367553983618764,254.0446344702491,0.6960126971787646,18462900000.0,0.2700929973081152,0.35753334791165536,0.015143883138618527
0001628280-18-002874,0.0,2128000.0,188761000.0,-163773000.0,26419000.0,22453000.0,700110024.96,8188000.0,1274484011.94,343940000.0,177796004.0,119449000.0,428993000.0,484771000.002,756,0.02194845191,1465373011.94,55.46663431394072,204215004.0,0.4212607684848258,-271117024.96000004,-0.6319847292613167,201.59445488721803,1.8105656735657691,0.004960453900180189,1593010011.94,0.005139955140663899,0.15822891854942142,-0.06738440069769197
0001628280-18-002905,0.0,247510000.0,1495774000.0,0.0,0.0,0.0,-10420986.94,0.0,313382001.26,0.0,0.0,0.0,0.0,0.0,1184,0.003127428849,2056666001.26,inf,0.0,,10420986.94,inf,0.0,inf,inf,2056666001.26,0.0,,0.00506693208018009
0001628280-18-002906,0.0,1364506000.0,-726214000.0,-24591000.0,938983000.0,103000.0,434255645.0,0.0,2372746000.0,1590270000.0,4816526000.0,96829000.0,240526000.0,5034381000.04,798,0.007952819904,3011038000.0,3.2067012927816583,5755509000.0,1.1432406486426574,-193729645.0,-0.8054415946716779,0.17627331796269127,2070.64803804994,5.673008323424495,3107867000.0,0.0,0.001062600585977799,-0.05442274235030006
0001628280-18-002933,0.0,677695000.0,267901000.0,43752000.0,362472000.0,197063000.0,1845888006.67,2123654000.0,2936357000.0,258439000.0,876357000.0,381541000.0,4199688000.0,3994062000.0211,1176,0.002119073985,3881953000.0,10.709663091218081,1238829000.0,0.3101676939400178,2353799993.33,0.5604702047699733,6.197017832505773,58.899297995470135,0.16136793971361682,6387148000.0,0.33248861620241144,0.3405835424573629,0.3616712800971576
0001628280-18-002942,0.0,420000.0,266133000.0,-183437000.0,59573000.0,2014000.0,546336101.26,18917000.0,957718036.93,721134000.0,70974000.0,48849000.0,0.0,837684000.0040001,614,0.008854130293000001,1224271036.9299998,20.55077026387793,130547000.0,0.15584277603413293,-546336101.26,-inf,0.0,inf,inf,1292037036.9299998,0.01464122115643729,0.03959656331714606,-0.2808736056996338
0001628280-18-002967,0.0,55352000.0,88790000.0,10088000.0,388287000.0,81732000.0,707804000.0,1783664000.0,732507018.61,43990000.0,821823000.0,118262000.0,533263000.0,907597000.0002,1226,0.004065136534,876649018.61,2.2577346617579264,1210110000.0,1.3333120316613356,-174541000.0,-0.3273075386816636,9.634033097268391,37.88652128499446,0.10379868845203961,2778575018.61,0.6419348004115755,0.40867226016780506,-0.06644736915988032
0001628280-18-002973,0.0,24372041000.0,56663000.0,117198000.0,19841000.0,58316000.0,1309552000.0,14415000.0,16327466036.6,809149000.0,4165165000.0,272230000.0,13501000.0,10064001005.7,1590,0.0068526241059999994,40756170036.6,2054.138906133763,4185006000.0,0.415839187379822,-1296051000.0,-95.99666691356195,0.0005539544267137907,658898.967854233,1805.2026516554329,41042815036.6,0.0003512185990932615,0.17642325122675814,-0.03443352993062812
0001628280-18-003034,0.0,18915536.0,167591651.0,5044307.0,58471771.0,13574827.0,214402060.89,82576890.0,512187647.26,54374709.0,102235411.0,39921473.0,312899898.0,766376047.0,752,0.0066176841980000005,698694834.26,11.94926752363974,160707182.0,0.2096975533474626,98497837.11000001,0.3147902499795638,16.54195249872909,22.06510990936788,0.060452355916076395,821193197.26,0.10055720173465477,0.2537526333596903,0.11380212405779522
0001628280-18-003043,0.0,83242000000.0,35999000000.0,-1048000000.0,13511000000.0,18936000000.0,27009000000.0,37622000000.0,263345000000.0,48000000.0,81864000000.0,63257000000.0,82299000000.0,294409000000.31995,754,0.01684416342,382586000000.0,28.31663089334616,95375000000.0,0.3239540910770267,55290000000.0,0.6718186126198374,0.9886715840561255,369.1822500880934,1.011458219419434,483465000000.0,0.07781742215051757,0.23038458262869102,0.11652963503045723
0001628280-18-003044,0.0,321442000.0,84320000.0,108138000.0,580054000.0,100987000.0,3891756121.38,1558308000.0,2302202009.44,349867000.0,2475370000.0,327265000.0,6077694000.0,3587626000.04,882,0.01092350741,2707964009.44,4.668468814006972,3055424000.0,0.8516562205664509,2185937878.62,0.3596656690218362,18.907591416180836,19.304415457573217,0.05288880947280333,4593537009.440001,0.3392392391304526,0.23581209194586364,0.45233115012461933
0001628280-18-003045,0.0,74862000.0,258358000.0,171060000.0,880804000.0,500697000.0,11134987047.5,628645000.0,8847760000.0,287695000.0,2903960000.0,9725985000.0,25970559000.0,6626272000.0002,1434,0.002190856666,9180980000.0,10.423408613039905,3784764000.0,0.5711754663859083,14835571952.5,0.5712457691996541,346.9124388875531,1.0521386928945196,0.002882571761354848,19535610000.0,0.03217944051913402,0.04895986792197117,0.750655441652449
0001628280-18-003046,0.0,13745000000.0,12207000000.0,851000000.0,42299000000.0,2075000000.0,72521000000.0,6171000000.0,81224000000.0,4566000000.0,31738000000.0,20511000000.0,69760000000.0,58666000000.0,1058,0.003222987992,107176000000.0,2.533771483959432,74037000000.0,1.262008659189309,-2761000000.0,-0.03957855504587156,5.075300109130593,71.91692947247707,0.19703268348623854,133858000000.0,0.04610109220218439,0.09187107057469229,-0.0269838186735197
0001628280-18-003056,0.0,1488900000.0,3090400000.0,937600000.0,5543200000.0,547100000.0,3471100000.0,507100000.0,18296200004.85,43200000.0,4509300000.0,1924600000.0,34296700000.0,15086400000.0,996,0.0064475293469999995,22875500004.85,4.126767932755448,10052500000.0,0.6663286138508856,30825600000.0,0.8987920120594692,23.03492511249916,15.845504086398984,0.04341233996273694,25307200004.85,0.020037775806996283,0.22134563256058584,1.1810077762167333
0001628280-18-003083,0.0,1030772000.0,116551000.0,34672000.0,315205000.0,25122000.0,114662025.25,1795284000.0,3584391000.0,195316000.0,1890200000.0,941059000.0,2357230000.0,2118409032.83,1390,0.004237569489,4731714000.0,15.011544867625831,2205405000.0,1.0410666522950864,2242567974.75,0.9513573027451713,2.2868587815734225,159.60758178030994,0.4372810459734519,7468057000.0,0.240395058580833,0.026001339293569216,0.29564530302192393
0001628280-18-003092,0.0,24851487.0,59944542.0,-81832108.0,38392528.0,398556912.0,1866322782.0,0.0,4010722896.0,181730538.0,2759151047.0,127281621.0,832080679.0,4598237182.04,688,0.006289372718,4095518925.0,106.67489582868834,2797543575.0,0.6083947965813444,-1034242103.0,-1.2429589210543368,33.48212841348286,10.901338035995906,0.029866679550673715,4222800546.0,0.0,0.7579454280882835,-0.22553989576944608
0001628280-18-003095,0.0,2246687000.0,1692019008.084,125685000.0,63022000.0,5708830000.0,2507839020.46,13147000.0,3667175000.0,2672838000.0,4184134000.0,9944247000.0,2196453000.0,19126450000.002,1298,0.008777545834,7605881008.084,120.68612560826378,4247156000.0,0.22205668066993908,-311386020.46000004,-0.14176766835438775,0.9776408551792038,373.34773609997575,1.0228705098629471,17563275008.084,0.0007485505974226259,0.3647097628153238,-0.024885507985203534
0001628280-18-003101,0.0,204849000.0,329844000.0,106921000.0,291075000.0,380437000.0,178513000.0,187331000.0,2401339000.0,177418000.0,1813747000.0,841858000.0,5612094000.0,1520168000.04,1044,0.007545087038999999,2936032000.0,10.086857339173752,2104822000.0,1.3845982812061668,5433581000.0,0.9681913738437026,27.396247968015466,13.322992273472254,0.03650134869444453,3965221000.0,0.04724352060074333,0.31124810295386957,1.3433450493679924
0001628280-18-003105,0.0,77690000.0,518728000.0,97683000.0,192206000.0,919437000.0,470673000.0,0.0,2968913000.0,1406411000.0,4916214000.0,5529533000.0,1175716000.0,9721252012.490002,714,0.008536106106,3565331000.0,18.5495301915653,5108420000.0,0.5254899259310045,705043000.0,0.599671179094271,15.133427725576007,24.11879229337697,0.06607888299555335,9094864000.0,0.0,0.1425711392672008,0.06678054779048923
0001628280-18-003129,0.0,117807000.0,55289000.0,272848000.0,318016000.0,1394009000.0,1560478079.33,3281071000.0,5706176009.549999,620468000.0,3452119000.0,904199000.0,2522971000.0,7933801000.0,1024,0.0040744512939999995,5879272009.549999,18.48734657863126,3770135000.0,0.4751990880537588,962492920.6700001,0.3814918683845356,21.41613826003548,17.043222058438246,0.04669375906421437,10064542009.55,0.32600301105471774,0.6065634616187917,0.06852223578734261
0001628280-18-003154,0.0,3107000000.0,19088000000.0,6118000000.0,63708000000.0,2986000000.0,8985000000.0,16733000000.0,189258000000.0,5101000000.0,91595000000.0,62010000000.0,12236000000.0,209569000000.0,1152,0.00422845387,211453000000.0,3.3190965027939976,155303000000.0,0.7410590306772471,3251000000.0,0.2656914024190912,3.938204055358867,92.68184047074207,0.2539228506047728,290196000000.0,0.05766102909757542,0.04594128869468891,-0.009879529697170188
0001628280-18-003180,0.0,79257000.0,-32760000.0,87904000.0,207854000.0,410012000.0,956247533.29,2523345000.0,3722178000.0,973350000.0,5695357000.0,376583000.0,1382867000.0,1352473000.04,928,0.007339304342,3768675000.0,18.131356625323544,5903211000.0,4.364753307330653,426619466.71000004,0.30850361365915885,17.44788472942453,20.919441276709907,0.057313537744410704,6668603000.0,0.3783918460883037,0.5212491815991711,0.05079256730532617
0001628280-18-003196,0.0,5754000.0,-940000.0,38950000.0,98912000.0,90161000.0,1214292051.67,24611000.0,593179004.6899999,34500000.0,226028000.0,209003000.0,1573470000.0,608467000.002,1138,0.003186508113,597993004.6899999,6.04570734278955,324940000.0,0.5340306047804267,359177948.3299999,0.22827124020794798,273.4567257559958,1.3347632938664227,0.003656885736620336,831607004.6899999,0.029594507815833393,0.30137650252035675,0.38507124942913634
0001628280-18-003203,0.0,250876000.0,-19088000.0,91670000.0,260059000.0,88004000.0,1233094012.62,644327000.0,1963771000.0,781378000.0,878655000.0,378994000.0,2594856000.0,1680329000.002,990,0.006704861479999999,2195559000.0,8.442541884726158,1138714000.0,0.6776732413703772,1361761987.38,0.5247928930853967,10.34318149205185,35.28894859676221,0.09668205095003345,3218880000.0,0.20017117755244063,0.18844620319573102,0.3945757491363456
0001628280-18-003214,0.0,1484800000.0,126400000.0,-1353100000.0,13580500081.293001,0.0,69828700044.46701,0.0,410344202049.572,2516900000.0,15895600000.0,27950300015.252003,6805300118.753,49508000000.0,676,0.008151402301000001,411955402049.572,30.33433228405457,29476100081.293,0.5953805462004726,-63023399925.71401,-9.26092880930318,4.5833109635998115,79.63675231700245,0.21818288306028066,439905702064.82404,0.0,0.0,-0.14018981712727685
0001628280-18-003226,0.0,165064000.0,-72742000.0,503777000.0,809885000.0,1791754000.0,5699726000.0,4540426000.0,3776743314.0,882037000.0,5689994000.0,4815312000.0,4174569000.0,4928075000.75,1044,0.01084068423,3869065314.0,4.777302103385049,6499879000.0,1.3189488794327984,-1525157000.0,-0.3653447817008175,25.290608491251877,14.43223480076626,0.03954036931716783,13224803314.0,0.3433265427239608,0.2711875437599685,-0.1534188412354032
0001628280-18-003228,0.0,133000.0,374747000.0,-130770000.0,44175000.0,88000.0,207231000.0,54183000.0,431114004.26,217767000.0,94828000.0,19280000.0,122870000.0,878737000.0,574,0.007282014953,805994004.26,18.245478308092814,139003000.0,0.15818498595142802,-84361000.0,-0.6865874501505657,923.8345864661654,0.3950923740538781,0.0010824448604215837,879457004.26,0.06160960653851533,0.004543577034283354,0.05277006127098828
0001628280-18-003229,0.0,54889000.0,184346000.0,160000.0,285516000.0,16479000.0,254820009.02,386384000.0,631064006.85,304000.0,312880000.0,254858000.0,256296000.0,541647000.02,454,0.01872881219,870299006.85,3.048161948367167,598396000.0,1.1047711885746705,1475990.9799999893,0.005758931001654296,4.669350871759369,78.1693237506633,0.21416253082373507,1511541006.85,0.2556225720962815,0.06073259452267844,0.0008706286988154359
0001628280-18-003234,0.0,29412976000.0,111626000.0,190924000.0,23634000.0,39493000.0,1615791000.0,327964000.0,11482550000.0,1052220000.0,10543472000.0,166410000.0,177000.0,26377561000.04,1662,0.007675355991,41007152000.0,1735.091478378607,10567106000.0,0.40060966971070505,-1615614000.0,-9127.762711864407,6.017752164894841e-06,60653877.062146895,166175.00564971752,41501526000.0,0.007902456406060798,0.19180390766525984,-0.043529435520033646
0001628280-18-003245,0.0,7213508000.0,3420333000.0,1736828000.0,6472167000.0,3625834000.0,28524187116.39,73750422000.0,121833589002.31,9456793000.0,128431265000.0,3391612000.0,29872373000.0,56767087004.19999,1518,0.0016628837820000001,132467430002.31,20.467245360373116,134903432000.0,2.376437459086442,1348185883.6100006,0.04513152951089626,4.141171396773942,88.1393125346955,0.2414775685882069,209609464002.31,0.35184681355412095,0.5166885502218328,-0.0018541248518517102
0001628280-18-003255,0.0,42734000.0,-82074000.0,125822000.0,76913000.0,1743367000.0,2446141000.0,1027549000.0,3115692000.0,389735000.0,2790340000.0,2788283000.0,1495818000.0,3439414000.004,1066,0.004849039688,3076352000.0,39.997815713858515,2867253000.0,0.833645789659711,-950323000.0,-0.6353199386556386,35.002995273084665,10.427679035818528,0.02856898365977679,6892184000.0,0.1490890260619856,0.38470910154138116,-0.1561399115287694
0001628280-18-003257,0.0,306500000.0,681800000.0,149400000.0,482700000.0,127500000.0,3005200000.0,94500000.0,3461700000.0,2400000.0,1530800000.0,1091900000.0,6114900000.0,2995500001.99,868,0.002791962987,4450000000.0,9.218976590014503,2013500000.0,0.6721749286137112,3109700000.0,0.5085447022845836,19.95073409461664,18.295066149896154,0.05012346890382508,5636400000.0,0.016766020864381503,0.10455961948499262,0.5252111276701441
0001628280-18-003276,0.0,938000.0,495193000.0,-162907000.0,83943000.0,27117000.0,1265527020.55,701663000.0,1307978016.54,560615000.0,307406000.0,157074000.0,55366000.0,1325461020.25,866,0.006499577141,1804109016.54,21.492072198277402,391349000.0,0.2952550048783677,-1210161020.55,-21.85747607827909,59.02558635394456,6.183758985659069,0.01694180544016183,2662846016.54,0.2635011546449516,0.14722217697933124,-0.39328373253469673
0001628280-18-003286,0.0,1484800000.0,126400000.0,-1353100000.0,13580500081.293001,0.0,69828700044.46701,0.0,410344202049.572,2516900000.0,15895600000.0,27950300015.252003,6805300118.753,49508000000.0,676,0.008151402301000001,411955402049.572,30.33433228405457,29476100081.293,0.5953805462004726,-63023399925.71401,-9.26092880930318,4.5833109635998115,79.63675231700245,0.21818288306028066,439905702064.82404,0.0,0.0,-0.14018981712727685
0001628280-18-003300,0.0,535007000.0,79612000.0,74734000.0,333862000.0,418656000.0,2619327125.08,1091761000.0,2929039011.1900005,29400000.0,1564696000.0,960845000.0,8739586000.0,3172165000.0002,970,0.005804704408,3543658011.1900005,10.614140007518078,1898558000.0,0.5985054371383205,6120258874.92,0.7002916242165247,16.33546103135099,22.34402808096402,0.06121651529031238,5596264011.190001,0.1950874722523761,0.30348365097234437,1.0802787114460077
0001628280-18-003302,0.0,20072000.0,142770000.9,25822000.0,134518000.0,147241000.0,542651000.0,4391000.0,1331781000.0,23204000.0,320957000.0,1054842000.0,1727532000.0,1216537001.9,1152,0.006321509259000001,1494623000.9,11.110951700887615,455475000.0,0.37440291523285724,1184881000.0,0.6858807825267491,86.06675966520527,4.240893945814028,0.01161888752277816,2553856000.9,0.001719360840412576,0.12248821420817031,0.4538466536842868
0001628280-18-003315,0.0,585159890.0,-157858223.0,8642340.0,21543427.0,7700908.0,573016306.0,0.0,52495499296.0,28956819088.0,43912264152.0,17983571.0,871779.0,6318175410.360001,1250,0.006234399137000001,52922800963.0,2456.5637102676374,43933807579.0,6.9535593309044765,-572144527.0,-656.2953764658245,0.001489813322645884,244997.13786406876,671.225035244024,52940784534.0,0.0,0.29982730037078037,-0.010970499816205084
0001628280-18-003328,0.0,152858000.0,190198000.0,-37629000.0,42663000.0,29189000.0,2365185117.51,0.0,1665056023.85,246520000.0,888786000.0,260719000.0,1392721000.0,954472000.002,886,0.002017367729,2008112023.85,47.06917056582987,931449000.0,0.9758788104816571,-972464117.5100002,-0.6982476156459192,9.111207787619882,40.06055053381115,0.10975493296934562,2268831023.85,0.0,0.10068366516274128,-0.41203382168305774
0001628280-18-003346,0.0,6599000.0,8202000.0,-4473000.0,4472000.0,3334000.0,95886978.7,3171000.0,33891007.33,4378000.0,29968000.0,23433000.0,43842000.0,17341000.002000004,450,0.01284438743,48692007.33,10.888194841234347,34440000.0,1.9860446338750881,-52044978.7,-1.187103204689567,6.643733899075618,54.93898544774417,0.15051776834998404,75296007.33,0.04211378680548694,0.12455635670788658,-0.6317994856155675
0001628280-18-003348,0.0,-24000.0,51948000.0,-46427000.0,15550000.0,5128000.0,101330122.25,22785000.0,603025005.78,44605000.0,48731000.0,29698000.0,951000.0,15433000.004999947,548,0.005887415832,654949005.78,42.11890712411575,64281000.0,4.165165552982207,-100379122.25,-105.55112749737118,-39.625,-9.211356466876971,-0.025236593059936908,707432005.78,0.032208042347303345,0.1472463102279906,-0.07626474602391434
0001628280-18-003357,0.0,48526000.0,93250000.0,-15911000.0,310691000.0,18220000.0,738777051.0,452247000.0,726930000.0,510000.0,318701000.0,315141000.0,1100150000.0,600881000.02,916,0.005113185285,868706000.0,2.796044944977486,629392000.0,1.0474486628451407,361372949.0,0.328476070535836,22.671351440464907,16.099613689042403,0.044108530654910695,1636094000.0,0.2764187143281498,0.054655463596521486,0.23060041110107365
0001628280-18-003366,0.0,8961709000.0,595469000.0,743723000.0,4841805000.0,2523054000.0,7081109501.51,4308301000.0,28774628357.0,686007000.0,10235618000.0,4919170000.0,28109507000.0,26488463000.0,1680,0.0033939379739999997,38331806357.0,7.916842243130403,15077423000.0,0.5692071676638996,21028397498.489998,0.7480884491673937,3.1366234944696374,116.36717018907518,0.3188141649015758,47559277357.0,0.09058802486968154,0.3390188201806342,0.4265135137824882
0001628280-18-003401,0.0,300523000.0,583517000.0,147716000.0,510069000.0,329940000.0,2738056090.6800003,804518000.0,4058935000.0,100000.0,865580000.0,2507703000.0,5210202000.0,5085618000.004001,1168,0.002519102995,4942975000.0,9.69079673534365,1375649000.0,0.27049790212299035,2472145909.3199997,0.47448177811915926,17.33711562842112,21.053098325170502,0.05767972143882329,8255196000.0,0.09745595380170258,0.11627255436994717,0.28157174091566084
0001628280-18-003423,0.0,367132000.0,-237930000.0,960112000.0,797675000.0,3940795000.0,2272319000.0,258290000.0,13685106000.0,4382393000.0,35385833000.0,10600065000.0,3786599000.0,20889220006.7552,944,0.003317458465,13814308000.0,17.318216065440186,36183508000.0,1.732161755599247,1514280000.0,0.3999050335142433,10.31399877973045,35.38879612021236,0.09695560580880098,24672663000.0,0.010468671338801139,0.2710152631962621,0.022460810168728036
0001628280-18-003446,0.0,4636541000.0,-6920000.0,19064000.0,24975000.0,32490000.0,276534077.38,68188000.0,2269353058.11,72250000.0,3387855000.0,109784000.0,421000.0,2925498004.62,1312,0.009461188617999999,6898974058.110001,276.2351975219219,3412830000.0,1.166580867466119,-276113077.38,-655.8505400950119,9.080044800639098e-05,4019803.9548693583,11013.161520190024,7076946058.110001,0.00963522958068308,0.228362174395884,-0.04170966896684687
0001628280-18-003489,0.0,106749000.0,1035382000.0,331173000.0,253847000.0,551828000.0,2567256231.9300003,1720785000.0,4733009022.49,366711000.0,2028851000.0,1373092000.0,2786968000.0,7116149000.030002,1250,0.01162480142,5875140022.49,23.144413849641712,2282698000.0,0.3207771506738232,219711768.0699997,0.07883541112420368,26.10767313979522,13.980564183011788,0.03830291556989531,8969017022.49,0.19185881749193867,0.2866758099037882,-0.012427363182666384
0001628280-18-003499,0.0,63311000.0,817885001.5999999,599692000.0,957118000.0,1583271000.0,3537530034.05,0.0,5651916050.969999,1891848000.0,3449828000.0,3353607000.0,9036262000.0,5384893002.2,1126,0.01192629382,6533112052.57,6.8258167253880915,4406946000.0,0.8183906343542092,5498731965.95,0.6085184300709741,142.7281515060574,2.5573090952874096,0.0070063262884586565,9886719052.57,0.0,0.3207028814566615,0.4955172630981681
0001628280-18-003541,0.0,510870000.0,37816000.0,-215068000.0,1107734000.0,309212000.0,1349014000.0,1972089000.0,2458435000.0,789767000.0,2790292000.0,437306000.0,6431507000.0,1467319000.0004,844,0.007297874059,3007121000.0,2.714659837108909,3898026000.0,2.656563433035991,5082493000.0,0.7902491593338855,12.589322136747118,28.992823921360888,0.07943239430509832,5416516000.0,0.36408809648120677,0.41420568559632853,0.9780384660545635
0001628280-18-003579,0.0,603983000.0,806583000.0,50538000.0,439858000.0,523701000.0,8333682051.82,21874000.0,6784111000.0,505022000.0,1787518000.0,1064586000.0,5675933000.0,6330014000.0002,844,0.006580325118,8194677000.0,18.630278408031682,2227376000.0,0.3518753671002828,-2657749051.8199997,-0.4682488415243802,9.397504565525852,38.84009818297714,0.10641122789856751,9281137000.0,0.002356823307316791,0.32972693222320654,-0.2918055246700916
0001628280-18-003635,0.0,1659000.0,109863000.0,-173116000.0,24317000.0,1791000.0,273033000.0,41195000.0,582337000.0,84031000.0,110282000.0,28123000.0,3555000.0,164599000.0,866,0.008350998514,693859000.0,28.533906320681005,134599000.0,0.8177388684013877,-269478000.0,-75.80253164556962,2.142857142857143,170.33333333333334,0.4666666666666667,763177000.0,0.05397830385349667,0.05987163201176707,-0.12626428731473827
0001628280-18-003722,0.0,148068000.0,177966000.0,14820000.0,72163000.0,157498000.0,321170000.0,0.0,3372835000.0,50483000.0,2278040000.0,3275618000.0,358227000.0,13157862000.0,496,0.019803065269999996,3698869000.0,51.257140085639456,2350203000.0,0.1786158723962905,37057000.0,0.10344558059554416,2.4193411135424263,150.86752254855162,0.4133356782152099,6974487000.0,0.0,0.04587610788566422,0.0031883348553090715
0001628280-18-003726,0.0,1572000.0,78192000.0,-34721000.0,13715000.0,12000.0,162918000.0,10512000.0,330645007.5,138076000.0,40245000.0,13195000.0,27425000.0,-17758982.788799994,538,0.022646668709999998,410409007.5,29.92409825009114,53960000.0,-3.0384623174493304,-135493000.0,-4.94049225159526,17.445928753180663,20.921786690975384,0.05731996353691887,434116007.5,0.024214725599585263,0.000908609070947225,-0.23213150001154934
0001628280-18-003778,0.0,148239000000.0,226870000000.0,66256000000.0,723061000000.0,90616000000.0,206357600000.0,135228000000.0,3042634000000.0,31272000000.0,656471000000.0,558098000000.0,2506815000000.0,787267000000.0,1590,0.004710350465,3417743000000.0,4.726769940572096,1379532000000.0,1.752305126469165,2300457400000.0,0.9176813606109745,16.91063080565843,21.584055863715513,0.05913439962661784,4111069000000.0,0.03289363423479397,0.13968559334313735,0.543459961387172
0001628280-18-003806,0.0,5110000000.0,14089000000.0,8226000000.0,24281000000.0,6780000000.0,43340000000.0,1268000000.0,75666000000.0,11000000.0,18617000000.0,36484000000.0,56466000000.0,31960000000.0,1546,0.0073648799829999995,94865000000.0,3.9069642930686546,42898000000.0,1.3422403003754693,13126000000.0,0.2324584705840683,11.05009784735812,33.03138171643113,0.09049693620940034,132617000000.0,0.00956136845200839,0.15671227810650887,0.03694850584766659
0001628280-18-003838,0.0,59974000.0,1659426005.1099994,204826000.0,72940000.0,0.0,6026483000.0,0.0,31781040000.0,58576806000.0,23448725000.0,51568000.0,339000.0,10365138005.150002,1164,0.006343521763,33500440005.11,459.2876337415684,23521665000.0,2.269305530549914,-6026144000.0,-17776.23598820059,0.0056524493947377194,64573.775811209445,176.91445427728613,33552008005.11,0.0,0.0,-0.18571079260147463
0001628280-18-003845,0.0,9533101.0,187135.0,-3965220.0,3514237.0,2486294.0,6448058.0,17630000.0,37553684.0,1135000.0,11069554.0,7793901.0,0.0,241327923.003,404,0.013644831559999999,47273920.0,13.452114925658115,14583791.0,0.06043142798613779,-6448058.0,-inf,0.0,inf,inf,72697821.0,0.24251070743922298,0.24185280532129985,-0.034152853082075184
0001628280-18-003846,0.0,0.0,451697.0,-80380.0,1842886.0,226272000.0,2441153.25,0.0,7182321.32,1268849.0,1300233.331,784370.0,11246000.0,1934740.0500000063,298,0.0144308219,7634018.32,4.142425695349577,3143119.3310000002,1.624569321857988,8804846.75,0.7829314200604659,inf,0.0,0.0,8418388.32,0.0,0.9965454833969203,1.0554546086797763
0001628280-18-003855,0.0,17129000.0,2833000.0,-12738000.0,33234000.0,88102000.0,586484007.2,463459000.0,478377000.0,45957000.0,264855000.0,251180000.0,773060000.0,293463000.03,810,0.009133270923,498339000.0,14.994854666907385,298089000.0,1.015763486264119,186575992.79999995,0.2413473634646728,45.13164808219978,8.087451168085272,0.022157400460507595,1212978000.0,0.3820835992078999,0.259671895355486,0.164317895955244
0001628280-18-003874,0.0,16941000.0,136416000.7,118162000.0,200571000.0,469371000.0,1609177083.32,67813000.0,1529014010.78,288853000.0,535344000.0,1711876000.0,2879483000.0,1693984000.002,910,0.003266957548,1682371011.48,8.387907581255515,735915000.0,0.4344285424178334,1270305916.68,0.44115763721473616,169.9712531727761,2.147421950398735,0.005883347809311602,3462060011.48,0.019587470978300714,0.21518470856349603,0.33279143424999985
