adsh,fraud,ddate,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
0000702165-18-000011,0.0,20161231.0,939000000.0,159000000.0,2884000000.0,21629000000.0,13996000000.0,16246000072.57,10000000.0,55276000000.0,26000000.0,56995000000.0,82992000000.0,12378000000.0,83022000003.36,1062,0.007825669226,56374000000.0,2.6064080632484163,78624000000.0,0.9470260894319336,-3868000072.5699997,-0.31248990730085635,13.182108626198083,27.68904507998061,0.07586039747939893,139376000000.0,7.174836413725849e-05,0.14430651214583248,-0.048444495986181266
0000702325-18-000012,0.0,20161231.0,34007908000.0,-712875000.0,121731000.0,40486000.0,152834000.0,1424083031.77,817084000.0,15759662000.0,1840400000.0,21683397000.0,634411000.0,-669000.0,30661074000.1,1900,0.002337804157,49054695000.0,1211.645877587314,21723883000.0,0.7085167010108371,-1424752031.77,2129.6741879970104,-1.967189513686052e-05,-18554389.26756353,-50833.94319880418,50506190000.0,0.016177898194260965,0.19413778429840775,-0.03061967318797953
0000703351-18-000006,0.0,20161231.0,38518000.0,-20363000.0,144018000.0,2441000.0,117496000.0,4155743000.0,800000.0,60827000.0,453837000.0,55344000.0,159684000.0,6511391000.0,514350001.02,724,0.0071243904020000005,78982000.0,32.35641130684146,57785000.0,0.1123456787895546,2355648000.0,0.36177339066260955,169.04800353081677,2.1591500187901476,0.005915479503534652,239466000.0,0.003340766538882378,0.4238978281261274,9.235674375485456
0000703604-18-000013,0.0,20161231.0,34089000.0,12208000.0,8636000.0,65403000.0,67715000.0,384378000.0,16453000.0,507861000.0,-84000.0,120024000.0,368638000.0,652138000.0,258829002.0,890,0.00953024797,554158000.0,8.472975245783832,185427000.0,0.7164073522178168,267760000.0,0.4105879430427302,19.1304526386811,19.07952764598904,0.05227267848216175,939249000.0,0.017517186603339452,0.15518399094311258,0.27588424368830844
0000704051-18-000022,0.0,20161231.0,-24224000.0,49360000.0,346961000.0,-4689000.0,117736000.0,4846334000.0,61528000.0,757065000.0,494408000.0,-114562000.0,-27489000.0,6146362000.0,9512735000.88,1064,0.004544549459,782201000.0,-166.81616549370867,-119251000.0,-0.012535932094078979,1300028000.0,0.2115117853455426,-253.7302675033025,-1.438535510924999,-0.003941193180616436,816240000.0,0.07537979025776731,1.3045973827384845,1.1676308438694503
0000704415-18-000006,0.0,20161231.0,42520000.0,-29933000.0,38176000.0,89184000.0,80231000.0,700917014.02,1138435000.0,1034621000.0,559080000.0,1178668000.0,118730000.0,625931000.0,980769000.002,988,0.01271792692,1047208000.0,11.74210620739146,1267852000.0,1.292712147302183,-74986014.01999998,-0.11979916958898022,14.720860771401693,24.794745746735664,0.06793081026502922,2304373000.0,0.49403243311738165,0.40324988314292753,-0.04910750734364618
0000705432-18-000028,0.0,20161231.0,10388173000.0,-19990998.99000001,87057000.0,14364000.0,76854000.0,1572938000.0,99644000.0,10342640000.0,8592675000.0,12532052000.0,410496000.0,7803000.0,11076054032.9,1820,0.00288932412,20710822001.010002,1441.8561682685884,12546416000.0,1.13275142598009,-1565135000.0,-200.58118672305523,0.0007511426696494176,485926.3289760349,1331.3050108932462,21220962001.010002,0.004695545847321014,0.15769775315481688,-0.07785660235013685
0000706688-18-000032,0.0,20161231.0,648573000.0,615208000.0,467236000.0,839236000.0,2496935000.0,4648578024.21,2100617000.0,3799781000.0,135377000.0,1785791000.0,1460070000.0,7481494000.0,9441731000.5,1208,0.008137004459000001,5063562000.0,6.033537646144827,2625027000.0,0.2780239131850916,2832915975.79,0.3786564522794511,11.535315222804526,31.641961485232763,0.08669030543899386,8624249000.0,0.24357100542899446,0.6310163873940012,0.2743056207897059
0000706863-18-000012,0.0,20161231.0,2319133000.0,35006000.0,12414000.0,2824000.0,12584000.0,120088838.24,3544000.0,1005699000.0,206243000.0,1564605000.0,43656000.0,8208000.0,1886372003.11,1994,0.0236135161,3359838000.0,1189.7443342776205,1567429000.0,0.8309225314072892,-111880838.24,-13.63070641325536,0.00353925367799087,103129.08686647173,282.5454434697856,3407038000.0,0.0010401997277400543,0.22375533428165006,-0.036481788063414615
0000707388-18-000008,0.0,20161231.0,15647000.0,-1102000.0,10834000.0,31753000.0,45349000.0,136430000.0,57911000.0,224229000.0,37829000.0,135333000.0,129241000.0,374538000.0,255561000.2002,974,0.006816177643,238774000.0,7.5197304191729915,167086000.0,0.6538008532957261,238108000.0,0.6357378957542359,23.93672908544769,15.248532859149137,0.041776802353833256,425926000.0,0.1359649328756638,0.25974568990205626,0.5335997332870029
0000707549-18-000016,0.0,20161231.0,0.0,-1680566000.0,877322000.0,73338000.0,151627000.0,5107286000.0,115900000.0,309404000.0,31941000.0,-64268000.0,485340000.0,5397017000.0,2839893001.2,866,0.002621928111,-1371162000.0,-18.696473860754317,9070000.0,0.0031937822996033517,289731000.0,0.053683544076292514,0.0,0.0,0.0,-769922000.0,-0.15053472949207847,0.23804529905002927,0.7631825042017243
0000708821-18-000010,0.0,20161231.0,36992000.0,11330000.0,21992000.0,28925000.0,24993000.0,359793005.22,68358000.0,493894007.04,215007000.0,334551000.0,66550000.0,533436000.0,278567000.04,758,0.00274528214,542216007.04,18.74558364874676,363476000.0,1.3048063839141308,173642994.77999997,0.3255179530065462,14.420307093425606,25.31152753095029,0.06934665076972683,677124007.04,0.1009534432235274,0.2730192368613657,0.22396339991389708
0000708955-18-000037,0.0,20161231.0,35013256000.0,15133000.0,138361000.0,50420000.0,114357000.0,1023009012.08,439420000.0,11813936000.0,586488000.0,16936491140.0,385601000.0,8403725.0,18340056000.64,1880,0.003505774828,46842325000.0,929.0425426418088,16986911140.0,0.9262191532788788,-1014605287.08,-120.73280445040741,0.00024001552440595643,1520734.9645544088,4166.397163162764,47667346000.0,0.00921847001928744,0.22873321358994156,-0.024187759206900254
0000712034-18-000013,0.0,20161231.0,400300000.0,16000000.0,167100000.0,502300000.0,360000000.0,1757400000.0,5135000000.0,3822100000.0,645500000.0,4370500000.0,1079300000.0,1994700000.0,3728700000.020001,1020,0.006333410441000001,4238400000.0,8.437985267768266,4872800000.0,1.3068361627306735,237300000.0,0.11896525793352383,4.983012740444667,73.24885947761568,0.20068180678798817,10452700000.0,0.4912606312244683,0.25012158688251235,0.006715968123068681
